"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q5SXA9",-2.2106302,14.8135773125,-4.23416951737985,0.00158742325437936,0.00581975623184492,-1.18802184746341,"Q5SXA9","Q5SXA9","Q5SXA9","reviewed","KIBRA_MOUSE","Protein KIBRA (Kidney and brain protein) (KIBRA) (WW domain-containing protein 1)","Wwc1 Kiaa0869","Mus musculus (Mouse)",1104,"cell migration [GO:0016477]; hippo signaling [GO:0035329]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of hippo signaling [GO:0035331]; negative regulation of organ growth [GO:0046621]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of MAPK cascade [GO:0043410]","GO:0000122; GO:0003713; GO:0005634; GO:0005737; GO:0005829; GO:0008285; GO:0016477; GO:0019900; GO:0032587; GO:0035329; GO:0035331; GO:0035591; GO:0043410; GO:0046621; GO:0048471","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ruffle membrane [GO:0032587]","kinase binding [GO:0019900]; signaling adaptor activity [GO:0035591]; transcription coactivator activity [GO:0003713]","","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ruffle membrane [GO:0032587]; kinase binding [GO:0019900]; signaling adaptor activity [GO:0035591]; transcription coactivator activity [GO:0003713]; cell migration [GO:0016477]; hippo signaling [GO:0035329]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of hippo signaling [GO:0035331]; negative regulation of organ growth [GO:0046621]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of MAPK cascade [GO:0043410]","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q8IX03}. Nucleus {ECO:0000250|UniProtKB:Q8IX03}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:Q8IX03}. Cytoplasm, cytosol {ECO:0000269|PubMed:18190796, ECO:0000269|PubMed:21943600}. Note=Colocalizes with PRKCZ in the perinuclear region. {ECO:0000250|UniProtKB:Q8IX03}.",FALSE
"Q61247",-3.662261365,13.5133485966667,-4.23253280095273,0.00159164495592223,0.00583231022425612,-1.19071613545322,"Q61247","Q61247","Q61247","reviewed","A2AP_MOUSE","Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2)","Serpinf2 Pli","Mus musculus (Mouse)",491,"acute-phase response [GO:0006953]; blood vessel morphogenesis [GO:0048514]; collagen fibril organization [GO:0030199]; maintenance of blood vessel diameter homeostasis by renin-angiotensin [GO:0002034]; negative regulation of fibrinolysis [GO:0051918]; negative regulation of plasminogen activation [GO:0010757]; positive regulation of cell differentiation [GO:0045597]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of JNK cascade [GO:0046330]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta production [GO:0071636]","GO:0002020; GO:0002034; GO:0004867; GO:0005577; GO:0006953; GO:0009986; GO:0010757; GO:0030199; GO:0032967; GO:0042803; GO:0045597; GO:0045944; GO:0046330; GO:0048514; GO:0048661; GO:0051496; GO:0051918; GO:0062023; GO:0070374; GO:0071636","cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; fibrinogen complex [GO:0005577]","protease binding [GO:0002020]; protein homodimerization activity [GO:0042803]; serine-type endopeptidase inhibitor activity [GO:0004867]","","cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; fibrinogen complex [GO:0005577]; protease binding [GO:0002020]; protein homodimerization activity [GO:0042803]; serine-type endopeptidase inhibitor activity [GO:0004867]; acute-phase response [GO:0006953]; blood vessel morphogenesis [GO:0048514]; collagen fibril organization [GO:0030199]; maintenance of blood vessel diameter homeostasis by renin-angiotensin [GO:0002034]; negative regulation of fibrinolysis [GO:0051918]; negative regulation of plasminogen activation [GO:0010757]; positive regulation of cell differentiation [GO:0045597]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of JNK cascade [GO:0046330]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta production [GO:0071636]","SUBCELLULAR LOCATION: Secreted.",FALSE
"P24369",-1.055136653,24.9767883408333,-4.23111806935934,0.00159530357598878,0.00583865880260791,-1.19304526102641,"P24369","P24369","P24369","reviewed","PPIB_MOUSE","Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)","Ppib","Mus musculus (Mouse)",216,"bone development [GO:0060348]; chaperone-mediated protein folding [GO:0061077]; neutrophil chemotaxis [GO:0030593]; positive regulation by host of viral genome replication [GO:0044829]; positive regulation of multicellular organism growth [GO:0040018]; protein stabilization [GO:0050821]","GO:0003755; GO:0005654; GO:0005788; GO:0005790; GO:0030593; GO:0032991; GO:0034663; GO:0040018; GO:0042470; GO:0044829; GO:0048471; GO:0050821; GO:0060348; GO:0061077; GO:0070063","endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; smooth endoplasmic reticulum [GO:0005790]","peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; RNA polymerase binding [GO:0070063]","","endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; smooth endoplasmic reticulum [GO:0005790]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; RNA polymerase binding [GO:0070063]; bone development [GO:0060348]; chaperone-mediated protein folding [GO:0061077]; neutrophil chemotaxis [GO:0030593]; positive regulation by host of viral genome replication [GO:0044829]; positive regulation of multicellular organism growth [GO:0040018]; protein stabilization [GO:0050821]","SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000250|UniProtKB:P23284}. Melanosome {ECO:0000250|UniProtKB:P23284}.",FALSE
"O35593",2.154313623,20.4534374525,4.23096106500516,0.00159571014710638,0.00583865880260791,-1.19330375796306,"O35593","O35593","O35593","reviewed","PSDE_MOUSE","26S proteasome non-ATPase regulatory subunit 14 (EC 3.4.19.-) (26S proteasome regulatory subunit RPN11) (MAD1)","Psmd14 Pad1","Mus musculus (Mouse)",310,"double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; protein K63-linked deubiquitination [GO:0070536]; proteolysis [GO:0006508]; regulation of proteasomal protein catabolic process [GO:0061136]; response to ethanol [GO:0045471]","GO:0000502; GO:0000724; GO:0004175; GO:0006303; GO:0006508; GO:0008541; GO:0022624; GO:0031597; GO:0045471; GO:0046872; GO:0061133; GO:0061136; GO:0070536; GO:0070628; GO:0140492","cytosolic proteasome complex [GO:0031597]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]","endopeptidase activator activity [GO:0061133]; endopeptidase activity [GO:0004175]; metal ion binding [GO:0046872]; metal-dependent deubiquitinase activity [GO:0140492]; proteasome binding [GO:0070628]","Q16186","cytosolic proteasome complex [GO:0031597]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]; endopeptidase activator activity [GO:0061133]; endopeptidase activity [GO:0004175]; metal ion binding [GO:0046872]; metal-dependent deubiquitinase activity [GO:0140492]; proteasome binding [GO:0070628]; double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; protein K63-linked deubiquitination [GO:0070536]; proteolysis [GO:0006508]; regulation of proteasomal protein catabolic process [GO:0061136]; response to ethanol [GO:0045471]","",FALSE
"P57759",1.944676093,20.8435760041667,4.2309370491389,0.00159577234706224,0.00583865880260791,-1.19334329870571,"P57759","P57759","P57759","reviewed","ERP29_MOUSE","Endoplasmic reticulum resident protein 29 (ERp29)","Erp29","Mus musculus (Mouse)",262,"endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of gene expression [GO:0010629]; negative regulation of protein secretion [GO:0050709]; positive regulation of gene expression [GO:0010628]; positive regulation of MAPK cascade [GO:0043410]; protein secretion [GO:0009306]; regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902235]","GO:0005783; GO:0005788; GO:0005790; GO:0006888; GO:0009306; GO:0009986; GO:0010628; GO:0010629; GO:0042470; GO:0042803; GO:0043410; GO:0050709; GO:0051087; GO:1902235","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; smooth endoplasmic reticulum [GO:0005790]","protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]","","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; smooth endoplasmic reticulum [GO:0005790]; protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of gene expression [GO:0010629]; negative regulation of protein secretion [GO:0050709]; positive regulation of gene expression [GO:0010628]; positive regulation of MAPK cascade [GO:0043410]; protein secretion [GO:0009306]; regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902235]","SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}. Melanosome {ECO:0000250}.",FALSE
"Q922M7",-3.294742369,13.48676604,-4.23011676600848,0.00159789837081374,0.00584351434206584,-1.19469388920266,"Q922M7","Q922M7","Q922M7","reviewed","ASHWN_MOUSE","Ashwin","","Mus musculus (Mouse)",232,"embryonic morphogenesis [GO:0048598]","GO:0005634; GO:0005654; GO:0048598; GO:0072669","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tRNA-splicing ligase complex [GO:0072669]","","","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tRNA-splicing ligase complex [GO:0072669]; embryonic morphogenesis [GO:0048598]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BVC5}.",FALSE
"Q9JK91",-1.728784617,14.866001065,-4.22725865265013,0.00160532934345284,0.00586608512904807,-1.19940038263627,"Q9JK91","Q9JK91","Q9JK91","reviewed","MLH1_MOUSE","DNA mismatch repair protein Mlh1 (MutL protein homolog 1)","Mlh1","Mus musculus (Mouse)",760,"DNA damage response [GO:0006974]; DNA repair [GO:0006281]; double-strand break repair via nonhomologous end joining [GO:0006303]; female meiosis chromosome segregation [GO:0016321]; homologous chromosome pairing at meiosis [GO:0007129]; homologous chromosome segregation [GO:0045143]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; isotype switching [GO:0045190]; male meiosis chromosome segregation [GO:0007060]; male meiotic nuclear division [GO:0007140]; meiotic cell cycle [GO:0051321]; meiotic chromosome segregation [GO:0045132]; meiotic metaphase I homologous chromosome alignment [GO:0043060]; meiotic spindle midzone assembly [GO:0051257]; meiotic telomere clustering [GO:0045141]; mismatch repair [GO:0006298]; negative regulation of mitotic recombination [GO:0045950]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; oogenesis [GO:0048477]; positive regulation of isotype switching to IgA isotypes [GO:0048298]; positive regulation of isotype switching to IgG isotypes [GO:0048304]; reciprocal meiotic recombination [GO:0007131]; resolution of meiotic recombination intermediates [GO:0000712]; response to bacterium [GO:0009617]; somatic hypermutation of immunoglobulin genes [GO:0016446]; somatic recombination of immunoglobulin gene segments [GO:0016447]; somatic recombination of immunoglobulin genes involved in immune response [GO:0002204]; spermatogenesis [GO:0007283]","GO:0000289; GO:0000712; GO:0000793; GO:0000794; GO:0000795; GO:0001673; GO:0002204; GO:0003682; GO:0003697; GO:0005524; GO:0005654; GO:0005694; GO:0005712; GO:0005715; GO:0006281; GO:0006298; GO:0006303; GO:0006974; GO:0007060; GO:0007129; GO:0007131; GO:0007140; GO:0007283; GO:0008630; GO:0009617; GO:0016321; GO:0016446; GO:0016447; GO:0016887; GO:0019899; GO:0032137; GO:0032389; GO:0032407; GO:0043060; GO:0045132; GO:0045141; GO:0045143; GO:0045190; GO:0045950; GO:0048298; GO:0048304; GO:0048477; GO:0051257; GO:0051321; GO:0140664","chiasma [GO:0005712]; chromosome [GO:0005694]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; late recombination nodule [GO:0005715]; male germ cell nucleus [GO:0001673]; MutLalpha complex [GO:0032389]; nucleoplasm [GO:0005654]; synaptonemal complex [GO:0000795]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; chromatin binding [GO:0003682]; enzyme binding [GO:0019899]; guanine/thymine mispair binding [GO:0032137]; MutSalpha complex binding [GO:0032407]; single-stranded DNA binding [GO:0003697]","","chiasma [GO:0005712]; chromosome [GO:0005694]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; late recombination nodule [GO:0005715]; male germ cell nucleus [GO:0001673]; MutLalpha complex [GO:0032389]; nucleoplasm [GO:0005654]; synaptonemal complex [GO:0000795]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; chromatin binding [GO:0003682]; enzyme binding [GO:0019899]; guanine/thymine mispair binding [GO:0032137]; MutSalpha complex binding [GO:0032407]; single-stranded DNA binding [GO:0003697]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; double-strand break repair via nonhomologous end joining [GO:0006303]; female meiosis chromosome segregation [GO:0016321]; homologous chromosome pairing at meiosis [GO:0007129]; homologous chromosome segregation [GO:0045143]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; isotype switching [GO:0045190]; male meiosis chromosome segregation [GO:0007060]; male meiotic nuclear division [GO:0007140]; meiotic cell cycle [GO:0051321]; meiotic chromosome segregation [GO:0045132]; meiotic metaphase I homologous chromosome alignment [GO:0043060]; meiotic spindle midzone assembly [GO:0051257]; meiotic telomere clustering [GO:0045141]; mismatch repair [GO:0006298]; negative regulation of mitotic recombination [GO:0045950]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; oogenesis [GO:0048477]; positive regulation of isotype switching to IgA isotypes [GO:0048298]; positive regulation of isotype switching to IgG isotypes [GO:0048304]; reciprocal meiotic recombination [GO:0007131]; resolution of meiotic recombination intermediates [GO:0000712]; response to bacterium [GO:0009617]; somatic hypermutation of immunoglobulin genes [GO:0016446]; somatic recombination of immunoglobulin gene segments [GO:0016447]; somatic recombination of immunoglobulin genes involved in immune response [GO:0002204]; spermatogenesis [GO:0007283]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P40692}. Chromosome {ECO:0000269|PubMed:30949703}. Note=Recruited to chromatin in a MCM9-dependent manner. {ECO:0000250|UniProtKB:P40692}.",FALSE
"P01633",2.392641494,18.0880690458333,4.22712628111637,0.00160567438178209,0.00586608512904807,-1.19961838429954,"P01633","P01633","P01633","reviewed","KV5A1_MOUSE","Immunoglobulin kappa chain variable 6-17 (Ig kappa chain V-V region MPC11) (Ig kappa chain V19-17)","Igkv6-17 Igk-V19-17","Mus musculus (Mouse)",149,"adaptive immune response [GO:0002250]","GO:0002250; GO:0005886; GO:0019814","immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886]","","","immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886]; adaptive immune response [GO:0002250]","",FALSE
"Q8C196",1.209355906,24.0769894816667,4.22653079459771,0.00160722753441333,0.00586882785157221,-1.20059911240308,"Q8C196","Q8C196","Q8C196","reviewed","CPSM_MOUSE","Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)","Cps1","Mus musculus (Mouse)",1500,"de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; carbamoyl phosphate biosynthetic process [GO:0070409]; cellular response to ammonium ion [GO:0071242]; cellular response to cAMP [GO:0071320]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucagon stimulus [GO:0071377]; cellular response to oleic acid [GO:0071400]; glutamine metabolic process [GO:0006541]; hepatocyte differentiation [GO:0070365]; homocysteine metabolic process [GO:0050667]; midgut development [GO:0007494]; monoatomic anion homeostasis [GO:0055081]; nitric oxide metabolic process [GO:0046209]; response to amine [GO:0014075]; response to amino acid [GO:0043200]; response to dexamethasone [GO:0071548]; response to food [GO:0032094]; response to growth hormone [GO:0060416]; response to lipopolysaccharide [GO:0032496]; response to starvation [GO:0042594]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; response to zinc ion [GO:0010043]; triglyceride catabolic process [GO:0019433]; urea cycle [GO:0000050]; vasodilation [GO:0042311]","GO:0000050; GO:0004087; GO:0004088; GO:0004175; GO:0005509; GO:0005524; GO:0005543; GO:0005730; GO:0005739; GO:0005743; GO:0005886; GO:0006207; GO:0006541; GO:0007494; GO:0009410; GO:0009636; GO:0010043; GO:0014075; GO:0016595; GO:0019433; GO:0032094; GO:0032496; GO:0032991; GO:0042311; GO:0042594; GO:0042645; GO:0043200; GO:0044344; GO:0044877; GO:0046209; GO:0050667; GO:0055081; GO:0060416; GO:0070365; GO:0070409; GO:0071242; GO:0071320; GO:0071377; GO:0071400; GO:0071548; GO:0072341","mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; carbamoyl-phosphate synthase (ammonia) activity [GO:0004087]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; endopeptidase activity [GO:0004175]; glutamate binding [GO:0016595]; modified amino acid binding [GO:0072341]; phospholipid binding [GO:0005543]; protein-containing complex binding [GO:0044877]","Q8K2C6","mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; carbamoyl-phosphate synthase (ammonia) activity [GO:0004087]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; endopeptidase activity [GO:0004175]; glutamate binding [GO:0016595]; modified amino acid binding [GO:0072341]; phospholipid binding [GO:0005543]; protein-containing complex binding [GO:0044877]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; carbamoyl phosphate biosynthetic process [GO:0070409]; cellular response to ammonium ion [GO:0071242]; cellular response to cAMP [GO:0071320]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucagon stimulus [GO:0071377]; cellular response to oleic acid [GO:0071400]; glutamine metabolic process [GO:0006541]; hepatocyte differentiation [GO:0070365]; homocysteine metabolic process [GO:0050667]; midgut development [GO:0007494]; monoatomic anion homeostasis [GO:0055081]; nitric oxide metabolic process [GO:0046209]; response to amine [GO:0014075]; response to amino acid [GO:0043200]; response to dexamethasone [GO:0071548]; response to food [GO:0032094]; response to growth hormone [GO:0060416]; response to lipopolysaccharide [GO:0032496]; response to starvation [GO:0042594]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; response to zinc ion [GO:0010043]; triglyceride catabolic process [GO:0019433]; urea cycle [GO:0000050]; vasodilation [GO:0042311]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P31327}. Nucleus, nucleolus {ECO:0000250|UniProtKB:P31327}. Cell membrane {ECO:0000269|PubMed:34799567}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000269|PubMed:34799567}. Note=Localizes to the cell surface of hepatocytes. {ECO:0000269|PubMed:34799567}.",FALSE
"Q9Z0H7",2.632102262,18.4062330666667,4.22587171722375,0.0016089483845355,0.00586998360528129,-1.20168462001334,"Q9Z0H7","Q9Z0H7","Q9Z0H7","reviewed","BCL10_MOUSE","B-cell lymphoma/leukemia 10 (B-cell CLL/lymphoma 10) (Bcl-10) (CARD-containing molecule enhancing NF-kappa-B) (CARD-like apoptotic protein) (mCLAP) (CED-3/ICH-1 prodomain homologous E10-like regulator) (mCIPER) (Cellular homolog of vCARMEN) (cCARMEN) (Cellular-E10) (c-E10) (Mammalian CARD-containing adapter molecule E10) (mE10)","Bcl10 Ciper Clap","Mus musculus (Mouse)",233,"adaptive immune response [GO:0002250]; antifungal innate immune response [GO:0061760]; apoptotic signaling pathway [GO:0097190]; B cell apoptotic process [GO:0001783]; cellular defense response [GO:0006968]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to mechanical stimulus [GO:0071260]; immunoglobulin mediated immune response [GO:0016064]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; mast cell activation [GO:0045576]; negative regulation of mature B cell apoptotic process [GO:0002906]; neural tube closure [GO:0001843]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of apoptotic process [GO:0043065]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cytokine production [GO:0001819]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of execution phase of apoptosis [GO:1900119]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of phosphorylation [GO:0042327]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell activation [GO:0050870]; positive regulation of T cell receptor signaling pathway [GO:0050862]; programmed cell death [GO:0012501]; protein homooligomerization [GO:0051260]; regulation of T cell receptor signaling pathway [GO:0050856]; response to food [GO:0032094]; response to fungus [GO:0009620]; response to lipopolysaccharide [GO:0032496]; T cell apoptotic process [GO:0070231]; T cell receptor signaling pathway [GO:0050852]; toll-like receptor signaling pathway [GO:0002224]","GO:0001772; GO:0001783; GO:0001819; GO:0001843; GO:0002020; GO:0002096; GO:0002224; GO:0002250; GO:0002906; GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0005829; GO:0005881; GO:0006968; GO:0008656; GO:0009620; GO:0012501; GO:0016064; GO:0019209; GO:0031398; GO:0031625; GO:0031663; GO:0032094; GO:0032449; GO:0032496; GO:0032757; GO:0032991; GO:0035591; GO:0038061; GO:0042327; GO:0042802; GO:0042803; GO:0043065; GO:0043123; GO:0043422; GO:0044877; GO:0045087; GO:0045121; GO:0045576; GO:0045893; GO:0046982; GO:0048471; GO:0050700; GO:0050852; GO:0050856; GO:0050862; GO:0050870; GO:0051059; GO:0051092; GO:0051260; GO:0061760; GO:0070231; GO:0071222; GO:0071260; GO:0097190; GO:0140296; GO:1900119; GO:2001238","CBM complex [GO:0032449]; cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; immunological synapse [GO:0001772]; lysosome [GO:0005764]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; polkadots [GO:0002096]; protein-containing complex [GO:0032991]","CARD domain binding [GO:0050700]; cysteine-type endopeptidase activator activity involved in apoptotic process [GO:0008656]; general transcription initiation factor binding [GO:0140296]; identical protein binding [GO:0042802]; kinase activator activity [GO:0019209]; NF-kappaB binding [GO:0051059]; protease binding [GO:0002020]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein kinase B binding [GO:0043422]; protein-containing complex binding [GO:0044877]; signaling adaptor activity [GO:0035591]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase binding [GO:0031625]","Q66677","CBM complex [GO:0032449]; cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; immunological synapse [GO:0001772]; lysosome [GO:0005764]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; polkadots [GO:0002096]; protein-containing complex [GO:0032991]; CARD domain binding [GO:0050700]; cysteine-type endopeptidase activator activity involved in apoptotic process [GO:0008656]; general transcription initiation factor binding [GO:0140296]; identical protein binding [GO:0042802]; kinase activator activity [GO:0019209]; NF-kappaB binding [GO:0051059]; protease binding [GO:0002020]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein kinase B binding [GO:0043422]; protein-containing complex binding [GO:0044877]; signaling adaptor activity [GO:0035591]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase binding [GO:0031625]; adaptive immune response [GO:0002250]; antifungal innate immune response [GO:0061760]; apoptotic signaling pathway [GO:0097190]; B cell apoptotic process [GO:0001783]; cellular defense response [GO:0006968]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to mechanical stimulus [GO:0071260]; immunoglobulin mediated immune response [GO:0016064]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; mast cell activation [GO:0045576]; negative regulation of mature B cell apoptotic process [GO:0002906]; neural tube closure [GO:0001843]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of apoptotic process [GO:0043065]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cytokine production [GO:0001819]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of execution phase of apoptosis [GO:1900119]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of phosphorylation [GO:0042327]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell activation [GO:0050870]; positive regulation of T cell receptor signaling pathway [GO:0050862]; programmed cell death [GO:0012501]; protein homooligomerization [GO:0051260]; regulation of T cell receptor signaling pathway [GO:0050856]; response to food [GO:0032094]; response to fungus [GO:0009620]; response to lipopolysaccharide [GO:0032496]; T cell apoptotic process [GO:0070231]; T cell receptor signaling pathway [GO:0050852]; toll-like receptor signaling pathway [GO:0002224]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:O95999}. Membrane raft {ECO:0000250|UniProtKB:O95999}. Note=Colocalized with DPP4 in membrane rafts. {ECO:0000250|UniProtKB:O95999}.",FALSE
"Q91W34",2.206398703,18.8603185308333,4.22579486038151,0.00160914918356426,0.00586998360528129,-1.20181120745096,"Q91W34","Q91W34","Q91W34","reviewed","RUSF1_MOUSE","RUS family member 1","Rusf1","Mus musculus (Mouse)",466,"","GO:0016020","membrane [GO:0016020]","","","membrane [GO:0016020]","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.",FALSE
