"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q8R0X2",0.996821288087758,15.3000860225926,3.71749076010657,0.00104455247115926,0.26118700382028,-1.59980112642051,"Q8R0X2","Q8R0X2","Q8R0X2","reviewed","CACL1_MOUSE","CDK2-associated and cullin domain-containing protein 1","Cacul1","Mus musculus (Mouse)",377,"G1/S transition of mitotic cell cycle [GO:0000082]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of protein kinase activity [GO:0045860]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000082; GO:0006511; GO:0008284; GO:0019901; GO:0031625; GO:0045860","","protein kinase binding [GO:0019901]; ubiquitin protein ligase binding [GO:0031625]","","protein kinase binding [GO:0019901]; ubiquitin protein ligase binding [GO:0031625]; G1/S transition of mitotic cell cycle [GO:0000082]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of protein kinase activity [GO:0045860]; ubiquitin-dependent protein catabolic process [GO:0006511]","",FALSE
"P58802",-1.68141123007313,15.0402579555556,-3.71118428916196,0.00106129086395498,0.26118700382028,-1.60870309238222,"P58802","P58802","P58802","reviewed","TB10A_MOUSE","TBC1 domain family member 10A (EBP50-PDX interactor of 64 kDa) (EPI64 protein)","Tbc1d10a Epi64 Tbc1d10","Mus musculus (Mouse)",500,"positive regulation of proteolysis [GO:0045862]; retrograde transport, endosome to Golgi [GO:0042147]","GO:0005085; GO:0005096; GO:0005829; GO:0005886; GO:0005902; GO:0030165; GO:0042147; GO:0045862","cytosol [GO:0005829]; microvillus [GO:0005902]; plasma membrane [GO:0005886]","GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; PDZ domain binding [GO:0030165]","","cytosol [GO:0005829]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; PDZ domain binding [GO:0030165]; positive regulation of proteolysis [GO:0045862]; retrograde transport, endosome to Golgi [GO:0042147]","SUBCELLULAR LOCATION: Cell projection, microvillus {ECO:0000250}. Note=Localizes to the microvilli-rich region of the syncytiotrophoblast. {ECO:0000250}.",FALSE
"Q0VGY8",-1.22553152397616,15.4574811011111,-3.66052485738145,0.00120564305132102,0.26118700382028,-1.68022435389034,"Q0VGY8","Q0VGY8","Q0VGY8","reviewed","TANC1_MOUSE","Protein TANC1 (Tetratricopeptide repeat, ankyrin repeat and coiled-coil domain-containing protein 1)","Tanc1","Mus musculus (Mouse)",1856,"dendritic spine maintenance [GO:0097062]; myoblast fusion [GO:0007520]; visual learning [GO:0008542]","GO:0007520; GO:0008542; GO:0014069; GO:0030425; GO:0043025; GO:0043679; GO:0097062","axon terminus [GO:0043679]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069]","","","axon terminus [GO:0043679]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069]; dendritic spine maintenance [GO:0097062]; myoblast fusion [GO:0007520]; visual learning [GO:0008542]","SUBCELLULAR LOCATION: Postsynaptic density {ECO:0000250}.",FALSE
"Q62158",1.47870744289545,13.3601716,3.60778960900452,0.00137632504493064,0.26118700382028,-1.75468492481491,"Q62158","Q62158","Q62158","reviewed","TRI27_MOUSE","Zinc finger protein RFP (EC 2.3.2.27) (Ret finger protein) (Tripartite motif-containing protein 27)","Trim27 Rfp","Mus musculus (Mouse)",513,"Arp2/3 complex-mediated actin nucleation [GO:0034314]; innate immune response [GO:0045087]; negative regulation of adaptive immune response [GO:0002820]; negative regulation of autophagy [GO:0010507]; negative regulation of calcium ion import [GO:0090281]; negative regulation of gene expression, epigenetic [GO:0045814]; negative regulation of interleukin-2 production [GO:0032703]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of tumor necrosis factor production [GO:0032720]; negative regulation of type I interferon production [GO:0032480]; negative regulation of viral transcription [GO:0032897]; positive regulation of actin nucleation [GO:0051127]; positive regulation of type II interferon production [GO:0032729]; protein K63-linked ubiquitination [GO:0070534]; retrograde transport, endosome to Golgi [GO:0042147]; suppression of viral release by host [GO:0044790]","GO:0000122; GO:0001650; GO:0002820; GO:0003677; GO:0003713; GO:0004842; GO:0005654; GO:0005737; GO:0005739; GO:0005768; GO:0005769; GO:0005829; GO:0006469; GO:0008270; GO:0010507; GO:0016605; GO:0030904; GO:0031965; GO:0032480; GO:0032703; GO:0032720; GO:0032729; GO:0032897; GO:0034314; GO:0042147; GO:0042802; GO:0044790; GO:0045087; GO:0045814; GO:0051127; GO:0061630; GO:0070534; GO:0090281","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; fibrillar center [GO:0001650]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; PML body [GO:0016605]; retromer complex [GO:0030904]","DNA binding [GO:0003677]; identical protein binding [GO:0042802]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]","Q8CIH5","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; fibrillar center [GO:0001650]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; PML body [GO:0016605]; retromer complex [GO:0030904]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; innate immune response [GO:0045087]; negative regulation of adaptive immune response [GO:0002820]; negative regulation of autophagy [GO:0010507]; negative regulation of calcium ion import [GO:0090281]; negative regulation of gene expression, epigenetic [GO:0045814]; negative regulation of interleukin-2 production [GO:0032703]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of tumor necrosis factor production [GO:0032720]; negative regulation of type I interferon production [GO:0032480]; negative regulation of viral transcription [GO:0032897]; positive regulation of actin nucleation [GO:0051127]; positive regulation of type II interferon production [GO:0032729]; protein K63-linked ubiquitination [GO:0070534]; retrograde transport, endosome to Golgi [GO:0042147]; suppression of viral release by host [GO:0044790]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P14373}. Cytoplasm {ECO:0000250|UniProtKB:P14373}. Nucleus, PML body {ECO:0000250|UniProtKB:P14373}. Early endosome {ECO:0000250|UniProtKB:P14373}. Mitochondrion {ECO:0000250|UniProtKB:P14373}. Note=Nuclear or cytoplasmic depending on the cell type (By similarity). Colocalized with PML and EIF3S6 in nuclear bodies. Recruited to retromer-containing endosomes via interaction with MAGEL2. Co-localizes with p62/SQSTM1 and TBK1 in cytoplasmic structures that are closely associated with the mitochondria (By similarity). {ECO:0000250|UniProtKB:P14373, ECO:0000269|PubMed:10571821}.",FALSE
"O55176",2.16386317885699,12.3894853351852,3.59131733837641,0.0014343295717942,0.26118700382028,-1.77794164364332,"O55176","O55176","O55176","reviewed","PJA1_MOUSE","E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Praja-1)","Pja1","Mus musculus (Mouse)",578,"protein catabolic process [GO:0030163]","GO:0005737; GO:0008270; GO:0030163; GO:0061630","cytoplasm [GO:0005737]","ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]","Q9QYH6","cytoplasm [GO:0005737]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; protein catabolic process [GO:0030163]","",FALSE
"Q8K0E8",2.33807999465873,18.5708427359259,3.52452355098033,0.00169501377462195,0.26118700382028,-1.87221835496173,"Q8K0E8","Q8K0E8","Q8K0E8","reviewed","FIBB_MOUSE","Fibrinogen beta chain [Cleaved into: Fibrinopeptide B; Fibrinogen beta chain]","Fgb","Mus musculus (Mouse)",481,"adaptive immune response [GO:0002250]; blood coagulation, fibrin clot formation [GO:0072378]; cell-matrix adhesion [GO:0007160]; cellular response to interleukin-1 [GO:0071347]; cellular response to leptin stimulus [GO:0044320]; fibrinolysis [GO:0042730]; induction of bacterial agglutination [GO:0043152]; innate immune response [GO:0045087]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; plasminogen activation [GO:0031639]; platelet aggregation [GO:0070527]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of exocytosis [GO:0045921]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of peptide hormone secretion [GO:0090277]; positive regulation of protein secretion [GO:0050714]; positive regulation of vasoconstriction [GO:0045907]; protein polymerization [GO:0051258]; response to calcium ion [GO:0051592]","GO:0002250; GO:0005102; GO:0005198; GO:0005577; GO:0005783; GO:0005938; GO:0007160; GO:0009897; GO:0031091; GO:0031639; GO:0034116; GO:0042730; GO:0043152; GO:0044320; GO:0045087; GO:0045202; GO:0045907; GO:0045921; GO:0050714; GO:0050839; GO:0051087; GO:0051258; GO:0051592; GO:0062023; GO:0070374; GO:0070527; GO:0071347; GO:0072378; GO:0072562; GO:0090277; GO:1902042; GO:2000352","blood microparticle [GO:0072562]; cell cortex [GO:0005938]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; fibrinogen complex [GO:0005577]; platelet alpha granule [GO:0031091]; synapse [GO:0045202]","cell adhesion molecule binding [GO:0050839]; protein-folding chaperone binding [GO:0051087]; signaling receptor binding [GO:0005102]; structural molecule activity [GO:0005198]","","blood microparticle [GO:0072562]; cell cortex [GO:0005938]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; fibrinogen complex [GO:0005577]; platelet alpha granule [GO:0031091]; synapse [GO:0045202]; cell adhesion molecule binding [GO:0050839]; protein-folding chaperone binding [GO:0051087]; signaling receptor binding [GO:0005102]; structural molecule activity [GO:0005198]; adaptive immune response [GO:0002250]; blood coagulation, fibrin clot formation [GO:0072378]; cell-matrix adhesion [GO:0007160]; cellular response to interleukin-1 [GO:0071347]; cellular response to leptin stimulus [GO:0044320]; fibrinolysis [GO:0042730]; induction of bacterial agglutination [GO:0043152]; innate immune response [GO:0045087]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; plasminogen activation [GO:0031639]; platelet aggregation [GO:0070527]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of exocytosis [GO:0045921]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of peptide hormone secretion [GO:0090277]; positive regulation of protein secretion [GO:0050714]; positive regulation of vasoconstriction [GO:0045907]; protein polymerization [GO:0051258]; response to calcium ion [GO:0051592]","SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P02675}.",FALSE
"Q8CBA2",1.74521097605363,13.9902931951852,3.48374601761344,0.00187631843384352,0.26118700382028,-1.92973808326992,"Q8CBA2","Q8CBA2","Q8CBA2","reviewed","SLFN5_MOUSE","Schlafen family member 5","Slfn5","Mus musculus (Mouse)",884,"cell differentiation [GO:0030154]","GO:0005524; GO:0005634; GO:0030154","nucleus [GO:0005634]","ATP binding [GO:0005524]","","nucleus [GO:0005634]; ATP binding [GO:0005524]; cell differentiation [GO:0030154]","",FALSE
"Q3UMR0",2.07394079159643,12.3492144178148,3.4735628113601,0.00192446541285118,0.26118700382028,-1.94409632892636,"Q3UMR0","Q3UMR0","Q3UMR0","reviewed","ANR27_MOUSE","Ankyrin repeat domain-containing protein 27 (VPS9 domain-containing protein) (VPS9-ankyrin-repeat protein)","Ankrd27 Varp","Mus musculus (Mouse)",1048,"early endosome to late endosome transport [GO:0045022]; endocytic recycling [GO:0032456]; endosome to melanosome transport [GO:0035646]; negative regulation of SNARE complex assembly [GO:0035544]; neuron projection morphogenesis [GO:0048812]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of neuron projection development [GO:0010976]; protein transport [GO:0015031]","GO:0000149; GO:0005085; GO:0005096; GO:0005764; GO:0005769; GO:0005770; GO:0005829; GO:0005886; GO:0010976; GO:0015031; GO:0030133; GO:0030659; GO:0031267; GO:0032456; GO:0035544; GO:0035646; GO:0042470; GO:0043005; GO:0045022; GO:0048812; GO:0050775; GO:0097422","cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; tubular endosome [GO:0097422]","GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; small GTPase binding [GO:0031267]; SNARE binding [GO:0000149]","Q8QZZ8","cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; tubular endosome [GO:0097422]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; small GTPase binding [GO:0031267]; SNARE binding [GO:0000149]; early endosome to late endosome transport [GO:0045022]; endocytic recycling [GO:0032456]; endosome to melanosome transport [GO:0035646]; negative regulation of SNARE complex assembly [GO:0035544]; neuron projection morphogenesis [GO:0048812]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of neuron projection development [GO:0010976]; protein transport [GO:0015031]","SUBCELLULAR LOCATION: Early endosome {ECO:0000250|UniProtKB:Q96NW4}. Late endosome {ECO:0000250|UniProtKB:Q96NW4}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:Q96NW4}. Lysosome {ECO:0000250|UniProtKB:Q96NW4}. Cell membrane {ECO:0000250|UniProtKB:Q96NW4}. Melanosome {ECO:0000269|PubMed:19403694}. Cytoplasmic vesicle {ECO:0000269|PubMed:19403694}. Note=Colocalizes with VAMP7 in transport vesicles in the shaft of hippocampal neurons. {ECO:0000269|PubMed:19745841}.",FALSE
"P61327",1.30926474764355,21.5355950081481,3.46872942490411,0.00194773716167317,0.26118700382028,-1.95091042897246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q61818",3.07692603084344,11.2192789814444,3.467338980862,0.00195448247126466,0.26118700382028,-1.9528705587234,"Q61818","Q61818","Q61818","reviewed","RAI1_MOUSE","Retinoic acid-induced protein 1","Rai1 Kiaa1820","Mus musculus (Mouse)",1889,"circadian regulation of gene expression [GO:0032922]; negative regulation of multicellular organism growth [GO:0040015]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]; skeletal system development [GO:0001501]","GO:0001501; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008270; GO:0032922; GO:0040015; GO:0045893","cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","zinc ion binding [GO:0008270]","","cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; zinc ion binding [GO:0008270]; circadian regulation of gene expression [GO:0032922]; negative regulation of multicellular organism growth [GO:0040015]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]; skeletal system development [GO:0001501]","SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=In neurons, localized to neurites.",FALSE
