"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q8BJM5",-0.597672348762032,18.6588929183333,-1.71567985491784,0.104553009072319,0.485331223269394,-4.55454925169732,"Q8BJM5","Q8BJM5","Q8BJM5","reviewed","ZNT6_MOUSE","Zinc transporter 6 (ZnT-6) (Solute carrier family 30 member 6)","Slc30a6 Znt6","Mus musculus (Mouse)",460,"Golgi to endosome transport [GO:0006895]; zinc ion import into Golgi lumen [GO:1904257]; zinc ion transport [GO:0006829]","GO:0005385; GO:0005739; GO:0005829; GO:0006829; GO:0006895; GO:0032588; GO:1904257","cytosol [GO:0005829]; mitochondrion [GO:0005739]; trans-Golgi network membrane [GO:0032588]","zinc ion transmembrane transporter activity [GO:0005385]","","cytosol [GO:0005829]; mitochondrion [GO:0005739]; trans-Golgi network membrane [GO:0032588]; zinc ion transmembrane transporter activity [GO:0005385]; Golgi to endosome transport [GO:0006895]; zinc ion import into Golgi lumen [GO:1904257]; zinc ion transport [GO:0006829]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:11997387}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"P18572",-0.909392346451161,23.0028827611111,-1.71567840605421,0.104553279753846,0.485331223269394,-4.55454934688604,"P18572","P18572","P18572","reviewed","BASI_MOUSE","Basigin (Basic immunoglobulin superfamily) (HT7 antigen) (Membrane glycoprotein gp42) (CD antigen CD147)","Bsg","Mus musculus (Mouse)",389,"angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endothelial tube morphogenesis [GO:0061154]; neural retina development [GO:0003407]; neutrophil chemotaxis [GO:0030593]; odontogenesis of dentin-containing tooth [GO:0042475]; photoreceptor cell maintenance [GO:0045494]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of vascular endothelial growth factor production [GO:0010575]; protein localization to plasma membrane [GO:0072659]; response to cAMP [GO:0051591]; response to mercury ion [GO:0046689]; response to peptide hormone [GO:0043434]; spermatogenesis [GO:0007283]","GO:0001525; GO:0001750; GO:0001917; GO:0002080; GO:0003407; GO:0005537; GO:0005789; GO:0005886; GO:0007283; GO:0007566; GO:0010575; GO:0010595; GO:0016323; GO:0030154; GO:0030593; GO:0038023; GO:0042383; GO:0042475; GO:0043434; GO:0045494; GO:0046689; GO:0046697; GO:0051591; GO:0061154; GO:0072659","acrosomal membrane [GO:0002080]; basolateral plasma membrane [GO:0016323]; endoplasmic reticulum membrane [GO:0005789]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]","D-mannose binding [GO:0005537]; signaling receptor activity [GO:0038023]","Q8BIL5","acrosomal membrane [GO:0002080]; basolateral plasma membrane [GO:0016323]; endoplasmic reticulum membrane [GO:0005789]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; D-mannose binding [GO:0005537]; signaling receptor activity [GO:0038023]; angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endothelial tube morphogenesis [GO:0061154]; neural retina development [GO:0003407]; neutrophil chemotaxis [GO:0030593]; odontogenesis of dentin-containing tooth [GO:0042475]; photoreceptor cell maintenance [GO:0045494]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of vascular endothelial growth factor production [GO:0010575]; protein localization to plasma membrane [GO:0072659]; response to cAMP [GO:0051591]; response to mercury ion [GO:0046689]; response to peptide hormone [GO:0043434]; spermatogenesis [GO:0007283]","SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:11273674, ECO:0000269|PubMed:25957687}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P26453}. Photoreceptor inner segment {ECO:0000269|PubMed:11853760, ECO:0000269|PubMed:25957687}. Cell projection, cilium, photoreceptor outer segment {ECO:0000269|PubMed:25957687}.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane {ECO:0000269|PubMed:12601063}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P26453}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P35613}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P26453}. Basolateral cell membrane {ECO:0000250|UniProtKB:P35613}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P26453}.",FALSE
"P61290",-0.702212717620358,19.4315974305556,-1.71550352819415,0.104585955474493,0.485331223269394,-4.55456083591957,"P61290","P61290","P61290","reviewed","PSME3_MOUSE","Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)","Psme3","Mus musculus (Mouse)",254,"apoptotic process [GO:0006915]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; regulation of proteasomal protein catabolic process [GO:0061136]","GO:0002039; GO:0005654; GO:0005829; GO:0006915; GO:0008537; GO:0036064; GO:0042802; GO:0061133; GO:0061136; GO:0097371; GO:2001237","ciliary basal body [GO:0036064]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]","endopeptidase activator activity [GO:0061133]; identical protein binding [GO:0042802]; MDM2/MDM4 family protein binding [GO:0097371]; p53 binding [GO:0002039]","","ciliary basal body [GO:0036064]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]; endopeptidase activator activity [GO:0061133]; identical protein binding [GO:0042802]; MDM2/MDM4 family protein binding [GO:0097371]; p53 binding [GO:0002039]; apoptotic process [GO:0006915]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; regulation of proteasomal protein catabolic process [GO:0061136]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12650640}. Cytoplasm {ECO:0000269|PubMed:12650640}. Note=Localizes to the cytoplasm during mitosis following nuclear envelope breakdown at this distinct stage of the cell cycle which allows its interaction with MAP3K3 kinase.",FALSE
"Q91VT4",-0.747568617771661,17.7624655977778,-1.71519108223417,0.104644357642562,0.485331223269394,-4.5545813616116,"Q91VT4","Q91VT4","Q91VT4","reviewed","CBR4_MOUSE","3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (3-ketoacyl-[acyl-carrier-protein] reductase beta subunit) (KAR beta subunit) (Carbonyl reductase family member 4) (CBR4) (Quinone reductase CBR4) (EC 1.6.5.10)","Cbr4","Mus musculus (Mouse)",236,"daunorubicin metabolic process [GO:0044597]; doxorubicin metabolic process [GO:0044598]; fatty acid biosynthetic process [GO:0006633]; protein heterotetramerization [GO:0051290]; protein homotetramerization [GO:0051289]","GO:0004316; GO:0005739; GO:0005759; GO:0006633; GO:0008753; GO:0044597; GO:0044598; GO:0048038; GO:0051289; GO:0051290; GO:0070402; GO:1990204","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; oxidoreductase complex [GO:1990204]","3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NADPH binding [GO:0070402]; NADPH dehydrogenase (quinone) activity [GO:0008753]; quinone binding [GO:0048038]","","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; oxidoreductase complex [GO:1990204]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NADPH binding [GO:0070402]; NADPH dehydrogenase (quinone) activity [GO:0008753]; quinone binding [GO:0048038]; daunorubicin metabolic process [GO:0044597]; doxorubicin metabolic process [GO:0044598]; fatty acid biosynthetic process [GO:0006633]; protein heterotetramerization [GO:0051290]; protein homotetramerization [GO:0051289]","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q8N4T8}.",FALSE
"Q9WV76",0.73787510215956,15.6722097466667,1.71508689029914,0.104663839398945,0.485331223269394,-4.55458820600488,"Q9WV76","Q9WV76","Q9WV76","reviewed","AP4B1_MOUSE","AP-4 complex subunit beta-1 (AP-4 adaptor complex subunit beta) (Adaptor-related protein complex 4 subunit beta-1) (Beta subunit of AP-4) (Beta4-adaptin)","Ap4b1","Mus musculus (Mouse)",738,"intracellular protein transport [GO:0006886]; protein localization to somatodendritic compartment [GO:0061938]; protein targeting [GO:0006605]; vesicle-mediated transport [GO:0016192]","GO:0005802; GO:0005829; GO:0006605; GO:0006886; GO:0016192; GO:0030124; GO:0030131; GO:0030276; GO:0061938; GO:0098541","AP-4 adaptor complex [GO:0030124]; clathrin adaptor complex [GO:0030131]; cytoplasmic side of trans-Golgi network transport vesicle membrane [GO:0098541]; cytosol [GO:0005829]; trans-Golgi network [GO:0005802]","clathrin binding [GO:0030276]","","AP-4 adaptor complex [GO:0030124]; clathrin adaptor complex [GO:0030131]; cytoplasmic side of trans-Golgi network transport vesicle membrane [GO:0098541]; cytosol [GO:0005829]; trans-Golgi network [GO:0005802]; clathrin binding [GO:0030276]; intracellular protein transport [GO:0006886]; protein localization to somatodendritic compartment [GO:0061938]; protein targeting [GO:0006605]; vesicle-mediated transport [GO:0016192]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000250|UniProtKB:Q9Y6B7}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q9Y6B7}.",FALSE
"Q8VHZ7",1.67095292591472,17.3901276483333,1.7150560165626,0.104669612757959,0.485331223269394,-4.55459023407468,"Q8VHZ7","Q8VHZ7","Q8VHZ7","reviewed","IMP4_MOUSE","U3 small nucleolar ribonucleoprotein protein IMP4 (U3 snoRNP protein IMP4)","Imp4 D1Wsu40e","Mus musculus (Mouse)",291,"ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]","GO:0001650; GO:0005730; GO:0006364; GO:0030684; GO:0032040; GO:0034457; GO:0042134; GO:0042274","fibrillar center [GO:0001650]; Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; preribosome [GO:0030684]; small-subunit processome [GO:0032040]","rRNA primary transcript binding [GO:0042134]","","fibrillar center [GO:0001650]; Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; preribosome [GO:0030684]; small-subunit processome [GO:0032040]; rRNA primary transcript binding [GO:0042134]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:Q96G21}.",FALSE
"Q8K419",1.00147499755159,27.3126753838889,1.71478386423316,0.104720516909954,0.485331223269394,-4.55460811087218,"Q8K419","Q8K419","Q8K419","reviewed","LEG4_MOUSE","Galectin-4 (Gal-4) (Lactose-binding lectin 4)","Lgals4","Mus musculus (Mouse)",326,"antibacterial peptide biosynthetic process [GO:0002780]; defense response to bacterium [GO:0042742]","GO:0002780; GO:0005615; GO:0016936; GO:0030246; GO:0042742; GO:0062023","collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]","carbohydrate binding [GO:0030246]; galactoside binding [GO:0016936]","","collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]; carbohydrate binding [GO:0030246]; galactoside binding [GO:0016936]; antibacterial peptide biosynthetic process [GO:0002780]; defense response to bacterium [GO:0042742]","",FALSE
"O55125",-1.20581684215956,20.5075955816667,-1.71473926729795,0.104728860492044,0.485331223269394,-4.55461104018605,"O55125","O55125","O55125","reviewed","NIPS1_MOUSE","Protein NipSnap homolog 1 (NipSnap1)","Nipsnap1","Mus musculus (Mouse)",284,"mitophagy [GO:0000423]; sensory perception of pain [GO:0019233]","GO:0000423; GO:0005739; GO:0005743; GO:0005759; GO:0016020; GO:0019233; GO:0030674; GO:0097060","membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; synaptic membrane [GO:0097060]","protein-macromolecule adaptor activity [GO:0030674]","","membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; synaptic membrane [GO:0097060]; protein-macromolecule adaptor activity [GO:0030674]; mitophagy [GO:0000423]; sensory perception of pain [GO:0019233]","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q9BPW8}.",FALSE
"Q9JIQ8",1.31471779573591,13.8405628827778,1.71452100402941,0.104769703381737,0.485331223269394,-4.55462537617396,"Q9JIQ8","Q9JIQ8","Q9JIQ8","reviewed","TMPS2_MOUSE","Transmembrane protease serine 2 (EC 3.4.21.122) (Epitheliasin) (Plasmic transmembrane protein X) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain]","Tmprss2","Mus musculus (Mouse)",490,"positive regulation of viral entry into host cell [GO:0046598]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]","GO:0004252; GO:0005576; GO:0005654; GO:0005886; GO:0006508; GO:0016540; GO:0046598; GO:0046872","extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]","metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252]","","extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252]; positive regulation of viral entry into host cell [GO:0046598]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O15393}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:O15393}.; SUBCELLULAR LOCATION: [Transmembrane protease serine 2 catalytic chain]: Secreted {ECO:0000250|UniProtKB:O15393}. Note=Activated by cleavage and secreted. {ECO:0000250|UniProtKB:O15393}.",FALSE
"Q9CR61",-0.775279214896835,21.6173829838889,-1.71406406493307,0.104855253548816,0.485331223269394,-4.5546553864169,"Q9CR61","Q9CR61","Q9CR61","reviewed","NDUB7_MOUSE","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 (Complex I-B18) (CI-B18) (NADH-ubiquinone oxidoreductase B18 subunit)","Ndufb7","Mus musculus (Mouse)",137,"aerobic respiration [GO:0009060]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0005739; GO:0005743; GO:0005758; GO:0008137; GO:0009060; GO:0042776; GO:0045271","mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]","NADH dehydrogenase (ubiquinone) activity [GO:0008137]","","mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; aerobic respiration [GO:0009060]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:38575788}; Peripheral membrane protein {ECO:0000269|PubMed:38575788}. Mitochondrion intermembrane space {ECO:0000269|PubMed:38575788}.",FALSE
"O08966",-1.54730446763411,16.8499482972222,-1.71351346872602,0.104958418940588,0.485331223269394,-4.55469154329922,"O08966","O08966","O08966","reviewed","S22A1_MOUSE","Solute carrier family 22 member 1 (Organic cation transporter 1) (mOCT1)","Slc22a1 Lx1 Oct1","Mus musculus (Mouse)",556,"(R)-carnitine transmembrane transport [GO:1902270]; acetylcholine transport [GO:0015870]; cellular detoxification [GO:1990748]; dopamine transport [GO:0015872]; epinephrine transport [GO:0048241]; establishment or maintenance of transmembrane electrochemical gradient [GO:0010248]; metanephric proximal tubule development [GO:0072237]; monoamine transport [GO:0015844]; monoatomic cation transport [GO:0006812]; norepinephrine transport [GO:0015874]; O-acyl-L-carnitine transmembrane transport [GO:1902616]; prostaglandin transport [GO:0015732]; putrescine transport [GO:0015847]; serotonin transport [GO:0006837]; serotonin uptake [GO:0051610]; spermidine transport [GO:0015848]; thiamine transmembrane transport [GO:0071934]; xenobiotic transport [GO:0042908]; xenobiotic transport across blood-brain barrier [GO:1990962]","GO:0005277; GO:0005326; GO:0005330; GO:0005334; GO:0005886; GO:0006812; GO:0006837; GO:0008504; GO:0008514; GO:0009925; GO:0010248; GO:0015101; GO:0015132; GO:0015214; GO:0015234; GO:0015489; GO:0015606; GO:0015651; GO:0015732; GO:0015844; GO:0015847; GO:0015848; GO:0015870; GO:0015872; GO:0015874; GO:0016323; GO:0016324; GO:0016328; GO:0019534; GO:0042802; GO:0042908; GO:0042910; GO:0048241; GO:0051610; GO:0071934; GO:0072237; GO:0098793; GO:1901235; GO:1902270; GO:1902616; GO:1990748; GO:1990962","apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","(R)-carnitine transmembrane transporter activity [GO:1901235]; acetylcholine transmembrane transporter activity [GO:0005277]; dopamine:sodium symporter activity [GO:0005330]; identical protein binding [GO:0042802]; monoamine transmembrane transporter activity [GO:0008504]; neurotransmitter transmembrane transporter activity [GO:0005326]; norepinephrine:sodium symporter activity [GO:0005334]; organic anion transmembrane transporter activity [GO:0008514]; organic cation transmembrane transporter activity [GO:0015101]; prostaglandin transmembrane transporter activity [GO:0015132]; putrescine transmembrane transporter activity [GO:0015489]; pyrimidine nucleoside transmembrane transporter activity [GO:0015214]; quaternary ammonium group transmembrane transporter activity [GO:0015651]; spermidine transmembrane transporter activity [GO:0015606]; thiamine transmembrane transporter activity [GO:0015234]; toxin transmembrane transporter activity [GO:0019534]; xenobiotic transmembrane transporter activity [GO:0042910]","","apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; (R)-carnitine transmembrane transporter activity [GO:1901235]; acetylcholine transmembrane transporter activity [GO:0005277]; dopamine:sodium symporter activity [GO:0005330]; identical protein binding [GO:0042802]; monoamine transmembrane transporter activity [GO:0008504]; neurotransmitter transmembrane transporter activity [GO:0005326]; norepinephrine:sodium symporter activity [GO:0005334]; organic anion transmembrane transporter activity [GO:0008514]; organic cation transmembrane transporter activity [GO:0015101]; prostaglandin transmembrane transporter activity [GO:0015132]; putrescine transmembrane transporter activity [GO:0015489]; pyrimidine nucleoside transmembrane transporter activity [GO:0015214]; quaternary ammonium group transmembrane transporter activity [GO:0015651]; spermidine transmembrane transporter activity [GO:0015606]; thiamine transmembrane transporter activity [GO:0015234]; toxin transmembrane transporter activity [GO:0019534]; xenobiotic transmembrane transporter activity [GO:0042910]; (R)-carnitine transmembrane transport [GO:1902270]; acetylcholine transport [GO:0015870]; cellular detoxification [GO:1990748]; dopamine transport [GO:0015872]; epinephrine transport [GO:0048241]; establishment or maintenance of transmembrane electrochemical gradient [GO:0010248]; metanephric proximal tubule development [GO:0072237]; monoamine transport [GO:0015844]; monoatomic cation transport [GO:0006812]; norepinephrine transport [GO:0015874]; O-acyl-L-carnitine transmembrane transport [GO:1902616]; prostaglandin transport [GO:0015732]; putrescine transport [GO:0015847]; serotonin transport [GO:0006837]; serotonin uptake [GO:0051610]; spermidine transport [GO:0015848]; thiamine transmembrane transport [GO:0071934]; xenobiotic transport [GO:0042908]; xenobiotic transport across blood-brain barrier [GO:1990962]","SUBCELLULAR LOCATION: Basolateral cell membrane {ECO:0000269|PubMed:28942964}; Multi-pass membrane protein {ECO:0000305}. Apical cell membrane {ECO:0000269|PubMed:23680637}; Multi-pass membrane protein {ECO:0000305}. Lateral cell membrane {ECO:0000250|UniProtKB:O15245}; Multi-pass membrane protein {ECO:0000305}. Basal cell membrane {ECO:0000250|UniProtKB:O15245}; Multi-pass membrane protein {ECO:0000305}. Note=Localized to the sinusoidal/basolateral membrane of hepatocytes (PubMed:28942964). Mainly localized to the basolateral membrane of renal proximal tubular cells (By similarity). However, also identified at the apical side of proximal tubular cells (By similarity). Mainly expressed at the lateral membrane of enterocytes (By similarity). Also observed at the apical side of enterocytes (PubMed:23680637). Localized to the basal membrane of Sertoli cells (By similarity). {ECO:0000250|UniProtKB:O15245, ECO:0000250|UniProtKB:Q63089, ECO:0000269|PubMed:23680637, ECO:0000269|PubMed:28942964}.",FALSE
"S4R2K0",-1.13368126337001,17.7777453183333,-1.71349881967858,0.104961164936821,0.485331223269394,-4.55469250521522,"S4R2K0","S4R2K0","S4R2K0","reviewed","DEFM_MOUSE","Peptide deformylase, mitochondrial (EC 3.5.1.88) (Polypeptide deformylase)","Pdf","Mus musculus (Mouse)",231,"positive regulation of cell population proliferation [GO:0008284]; post-translational protein modification [GO:0043687]; translation [GO:0006412]","GO:0005739; GO:0006412; GO:0008284; GO:0042586; GO:0043687; GO:0046872","mitochondrion [GO:0005739]","metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]","","mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; positive regulation of cell population proliferation [GO:0008284]; post-translational protein modification [GO:0043687]; translation [GO:0006412]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9HBH1}.",FALSE
"Q8JZP3",1.72274010818294,12.6756561085,1.71349738828679,0.104961433257701,0.485331223269394,-4.55469259920604,"Q8JZP3","Q8JZP3","Q8JZP3","reviewed","KLHL2_MOUSE","Kelch-like protein 2","Klhl2","Mus musculus (Mouse)",593,"protein ubiquitination [GO:0016567]","GO:0001725; GO:0001726; GO:0003779; GO:0005737; GO:0005829; GO:0015629; GO:0016567; GO:0030027; GO:0031463; GO:0042803; GO:1990756","actin cytoskeleton [GO:0015629]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; ruffle [GO:0001726]; stress fiber [GO:0001725]","actin binding [GO:0003779]; protein homodimerization activity [GO:0042803]; ubiquitin-like ligase-substrate adaptor activity [GO:1990756]","","actin cytoskeleton [GO:0015629]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; ruffle [GO:0001726]; stress fiber [GO:0001725]; actin binding [GO:0003779]; protein homodimerization activity [GO:0042803]; ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; protein ubiquitination [GO:0016567]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:21549840}. Cell projection, ruffle {ECO:0000269|PubMed:21549840}. Cell projection {ECO:0000250|UniProtKB:O95198}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:F1LZF0}. Cytoplasm, cytosol {ECO:0000269|PubMed:21549840}. Note=A proportion colocalizes with the actin cytoskeleton (By similarity). When over-expressed, colocalizes with NPTXR in perinuclear aggresomes (PubMed:21549840). {ECO:0000250|UniProtKB:O95198, ECO:0000269|PubMed:21549840}.",FALSE
