"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"P62631",3.31139404444534,17.1766999606667,2.02231440966605,0.0528008871943294,0.706917313448376,-4.51539413239079,"P62631","P62631","P62631","reviewed","EF1A2_MOUSE","Elongation factor 1-alpha 2 (EF-1-alpha-2) (EC 3.6.5.-) (Eukaryotic elongation factor 1 A-2) (eEF1A-2) (Statin-S1)","Eef1a2 Eef1al Stn","Mus musculus (Mouse)",463,"positive regulation of apoptotic process [GO:0043065]; translational elongation [GO:0006414]","GO:0003746; GO:0003924; GO:0005525; GO:0005634; GO:0005737; GO:0005789; GO:0005853; GO:0006414; GO:0019901; GO:0043065; GO:0043209; GO:0045202","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; eukaryotic translation elongation factor 1 complex [GO:0005853]; myelin sheath [GO:0043209]; nucleus [GO:0005634]; synapse [GO:0045202]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; translation elongation factor activity [GO:0003746]","","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; eukaryotic translation elongation factor 1 complex [GO:0005853]; myelin sheath [GO:0043209]; nucleus [GO:0005634]; synapse [GO:0045202]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; translation elongation factor activity [GO:0003746]; positive regulation of apoptotic process [GO:0043065]; translational elongation [GO:0006414]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q05639}.",FALSE
"Q8R314",-1.30528099522388,14.1185999846667,-2.02222857039116,0.0528102906016478,0.706917313448376,-4.51540234091545,"Q8R314","Q8R314","Q8R314","reviewed","S35F5_MOUSE","Solute carrier family 35 member F5","Slc35f5","Mus musculus (Mouse)",524,"","GO:0016020","membrane [GO:0016020]","","","membrane [GO:0016020]","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",FALSE
"Q6PFX9",-1.42297748246471,15.382483249,-2.0195094458586,0.053108926093018,0.706917313448376,-4.51566227094135,"Q6PFX9","Q6PFX9","Q6PFX9","reviewed","TNKS1_MOUSE","Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TRF1-interacting ankyrin-related ADP-ribose polymerase 1) (Tankyrase I) (Tankyrase-1) (TANK1)","Tnks Tnks1","Mus musculus (Mouse)",1320,"cell division [GO:0051301]; mRNA transport [GO:0051028]; negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric [GO:1904908]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of telomere capping [GO:1904355]; positive regulation of telomere maintenance via telomerase [GO:0032212]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein auto-ADP-ribosylation [GO:0070213]; protein localization to chromosome, telomeric region [GO:0070198]; protein poly-ADP-ribosylation [GO:0070212]; protein polyubiquitination [GO:0000209]; protein transport [GO:0015031]; Wnt signaling pathway [GO:0016055]","GO:0000139; GO:0000209; GO:0000781; GO:0003950; GO:0005643; GO:0005794; GO:0005813; GO:0005829; GO:0008270; GO:0015031; GO:0016055; GO:0016604; GO:0016779; GO:0031965; GO:0032212; GO:0042393; GO:0045944; GO:0051028; GO:0051301; GO:0070198; GO:0070212; GO:0070213; GO:0090263; GO:0097431; GO:0140806; GO:0140807; GO:1904355; GO:1904357; GO:1904908; GO:1990404","centrosome [GO:0005813]; chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; mitotic spindle pole [GO:0097431]; nuclear body [GO:0016604]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]","histone binding [GO:0042393]; NAD+ poly-ADP-ribosyltransferase activity [GO:0003950]; NAD+-protein mono-ADP-ribosyltransferase activity [GO:1990404]; NAD+-protein-aspartate ADP-ribosyltransferase activity [GO:0140806]; NAD+-protein-glutamate ADP-ribosyltransferase activity [GO:0140807]; nucleotidyltransferase activity [GO:0016779]; zinc ion binding [GO:0008270]","","centrosome [GO:0005813]; chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; mitotic spindle pole [GO:0097431]; nuclear body [GO:0016604]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; histone binding [GO:0042393]; NAD+ poly-ADP-ribosyltransferase activity [GO:0003950]; NAD+-protein mono-ADP-ribosyltransferase activity [GO:1990404]; NAD+-protein-aspartate ADP-ribosyltransferase activity [GO:0140806]; NAD+-protein-glutamate ADP-ribosyltransferase activity [GO:0140807]; nucleotidyltransferase activity [GO:0016779]; zinc ion binding [GO:0008270]; cell division [GO:0051301]; mRNA transport [GO:0051028]; negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric [GO:1904908]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of telomere capping [GO:1904355]; positive regulation of telomere maintenance via telomerase [GO:0032212]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein auto-ADP-ribosylation [GO:0070213]; protein localization to chromosome, telomeric region [GO:0070198]; protein poly-ADP-ribosylation [GO:0070212]; protein polyubiquitination [GO:0000209]; protein transport [GO:0015031]; Wnt signaling pathway [GO:0016055]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:O95271}. Golgi apparatus membrane {ECO:0000250|UniProtKB:O95271}; Peripheral membrane protein {ECO:0000250|UniProtKB:O95271}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:O95271}. Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:O95271}. Chromosome, telomere {ECO:0000250|UniProtKB:O95271}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000250|UniProtKB:O95271}. Note=Associated with the Golgi and with juxtanuclear SLC2A4/GLUT4-vesicles. A minor proportion is also found at nuclear pore complexes and around the pericentriolar matrix of mitotic centromeres. During interphase, a small fraction of TNKS is found in the nucleus, associated with TERF1. Localizes to spindle poles at mitosis onset via interaction with NUMA1. {ECO:0000250|UniProtKB:O95271}.",FALSE
"Q99LH9",-1.34054536371924,14.9546587913333,-2.01945661921418,0.053114742624558,0.706917313448376,-4.51566731906796,"Q99LH9","Q99LH9","Q99LH9","reviewed","3BP5L_MOUSE","SH3 domain-binding protein 5-like (SH3BP-5-like)","Sh3bp5l Kiaa1720","Mus musculus (Mouse)",392,"intracellular signal transduction [GO:0035556]","GO:0005085; GO:0035556","","guanyl-nucleotide exchange factor activity [GO:0005085]","","guanyl-nucleotide exchange factor activity [GO:0005085]; intracellular signal transduction [GO:0035556]","",FALSE
"Q8BTN6",-0.566097919443325,17.2174948326667,-2.01879846859037,0.0531872560125591,0.706917313448376,-4.51573020651221,"Q8BTN6","Q8BTN6","Q8BTN6","reviewed","LENG9_MOUSE","Leukocyte receptor cluster member 9","Leng9","Mus musculus (Mouse)",485,"","GO:0008270","","zinc ion binding [GO:0008270]","","zinc ion binding [GO:0008270]","",FALSE
"Q14AI6",-1.21921842843486,15.4248914196667,-2.01750423583638,0.0533301056161085,0.706917313448376,-4.51585384253779,"Q14AI6","Q14AI6","Q14AI6","reviewed","RUSD3_MOUSE","Mitochondrial mRNA pseudouridine synthase Rpusd3 (EC 5.4.99.-) (RNA pseudouridylate synthase domain-containing protein 3)","Rpusd3","Mus musculus (Mouse)",344,"mRNA processing [GO:0006397]; mRNA pseudouridine synthesis [GO:1990481]; positive regulation of mitochondrial translation [GO:0070131]","GO:0003723; GO:0005759; GO:0006397; GO:0009982; GO:0035770; GO:0070131; GO:1990481","mitochondrial matrix [GO:0005759]; ribonucleoprotein granule [GO:0035770]","pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]","","mitochondrial matrix [GO:0005759]; ribonucleoprotein granule [GO:0035770]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; mRNA pseudouridine synthesis [GO:1990481]; positive regulation of mitochondrial translation [GO:0070131]","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q6P087}. Note=Localizes to mitochondrial RNA granules, platforms for post-transcriptional RNA modification and ribosome assembly. {ECO:0000250|UniProtKB:Q6P087}.",FALSE
"Q60821",2.0378635700242,14.018790327,2.01541103559288,0.0535618553660386,0.706917313448376,-4.51605371786206,"Q60821","Q60821","Q60821","reviewed","ZBT17_MOUSE","Zinc finger and BTB domain-containing protein 17 (LP-1) (Polyomavirus late initiator promoter-binding protein) (Zinc finger protein 100) (Zfp-100) (Zinc finger protein 151) (Zinc finger protein Z13)","Zbtb17 Zfp100 Znf151","Mus musculus (Mouse)",794,"ectoderm development [GO:0007398]; G1 to G0 transition [GO:0070314]; gastrulation with mouth forming second [GO:0001702]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of DNA-templated transcription [GO:0045893]","GO:0000978; GO:0001046; GO:0001223; GO:0001228; GO:0001702; GO:0003677; GO:0005634; GO:0007398; GO:0008270; GO:0008285; GO:0032993; GO:0045893; GO:0070314; GO:0140297","nucleus [GO:0005634]; protein-DNA complex [GO:0032993]","core promoter sequence-specific DNA binding [GO:0001046]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor binding [GO:0140297]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription coactivator binding [GO:0001223]; zinc ion binding [GO:0008270]","Q07120","nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; core promoter sequence-specific DNA binding [GO:0001046]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor binding [GO:0140297]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription coactivator binding [GO:0001223]; zinc ion binding [GO:0008270]; ectoderm development [GO:0007398]; G1 to G0 transition [GO:0070314]; gastrulation with mouth forming second [GO:0001702]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of DNA-templated transcription [GO:0045893]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.",FALSE
"Q9Z0S5",-1.30733405147237,19.8764338113333,-2.01528804790827,0.0535754995403801,0.706917313448376,-4.51606545843506,"Q9Z0S5","Q9Z0S5","Q9Z0S5","reviewed","CLD15_MOUSE","Claudin-15","Cldn15","Mus musculus (Mouse)",227,"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules [GO:0016338]; monoatomic ion transport [GO:0006811]; paracellular transport [GO:0160184]; regulation of intestinal D-glucose absorption [GO:1903985]; regulation of intestinal lipid absorption [GO:1904729]","GO:0005198; GO:0005923; GO:0006811; GO:0016328; GO:0016338; GO:0042802; GO:0070160; GO:0160184; GO:0160187; GO:1903985; GO:1904729","bicellular tight junction [GO:0005923]; lateral plasma membrane [GO:0016328]; tight junction [GO:0070160]","identical protein binding [GO:0042802]; paracellular tight junction channel activity [GO:0160187]; structural molecule activity [GO:0005198]","","bicellular tight junction [GO:0005923]; lateral plasma membrane [GO:0016328]; tight junction [GO:0070160]; identical protein binding [GO:0042802]; paracellular tight junction channel activity [GO:0160187]; structural molecule activity [GO:0005198]; calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules [GO:0016338]; monoatomic ion transport [GO:0006811]; paracellular transport [GO:0160184]; regulation of intestinal D-glucose absorption [GO:1903985]; regulation of intestinal lipid absorption [GO:1904729]","SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000250|UniProtKB:P56746}. Cell membrane {ECO:0000250|UniProtKB:P56746}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q8VEE4",0.941367110149249,19.8901750493333,2.01512960388516,0.0535930817269391,0.706917313448376,-4.51608058318424,"Q8VEE4","Q8VEE4","Q8VEE4","reviewed","RFA1_MOUSE","Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1)","Rpa1","Mus musculus (Mouse)",623,"base-excision repair [GO:0006284]; chromosome organization [GO:0051276]; DNA damage response [GO:0006974]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; hemopoiesis [GO:0030097]; homeostasis of number of cells within a tissue [GO:0048873]; in utero embryonic development [GO:0001701]; meiotic cell cycle [GO:0051321]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]; positive regulation of cell population proliferation [GO:0008284]; protein localization to chromosome [GO:0034502]; protein localization to site of double-strand break [GO:1990166]; telomere maintenance [GO:0000723]","GO:0000723; GO:0000724; GO:0000793; GO:0000794; GO:0000800; GO:0001673; GO:0001701; GO:0003682; GO:0003684; GO:0003697; GO:0005634; GO:0005654; GO:0005662; GO:0006260; GO:0006284; GO:0006289; GO:0006298; GO:0006974; GO:0008270; GO:0008284; GO:0016605; GO:0030097; GO:0034502; GO:0035861; GO:0048873; GO:0051276; GO:0051321; GO:0090734; GO:0098505; GO:0140463; GO:1990166","condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; DNA replication factor A complex [GO:0005662]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]; site of double-strand break [GO:0035861]","chromatin binding [GO:0003682]; chromatin-protein adaptor activity [GO:0140463]; damaged DNA binding [GO:0003684]; G-rich strand telomeric DNA binding [GO:0098505]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]","","condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; DNA replication factor A complex [GO:0005662]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]; site of double-strand break [GO:0035861]; chromatin binding [GO:0003682]; chromatin-protein adaptor activity [GO:0140463]; damaged DNA binding [GO:0003684]; G-rich strand telomeric DNA binding [GO:0098505]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]; chromosome organization [GO:0051276]; DNA damage response [GO:0006974]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; hemopoiesis [GO:0030097]; homeostasis of number of cells within a tissue [GO:0048873]; in utero embryonic development [GO:0001701]; meiotic cell cycle [GO:0051321]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]; positive regulation of cell population proliferation [GO:0008284]; protein localization to chromosome [GO:0034502]; protein localization to site of double-strand break [GO:1990166]; telomere maintenance [GO:0000723]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P27694}. Nucleus, PML body {ECO:0000250|UniProtKB:P27694}.",FALSE
"Q6ZQH8",0.382480758499395,18.0566477346667,2.01458989545779,0.0536530101060118,0.706917313448376,-4.51613209815196,"Q6ZQH8","Q6ZQH8","Q6ZQH8","reviewed","NU188_MOUSE","Nucleoporin NUP188","Nup188 Kiaa0169","Mus musculus (Mouse)",1759,"mRNA transport [GO:0051028]; nucleocytoplasmic transport [GO:0006913]; protein import into nucleus [GO:0006606]","GO:0005635; GO:0005643; GO:0006606; GO:0006913; GO:0017056; GO:0051028","nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]","structural constituent of nuclear pore [GO:0017056]","","nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; structural constituent of nuclear pore [GO:0017056]; mRNA transport [GO:0051028]; nucleocytoplasmic transport [GO:0006913]; protein import into nucleus [GO:0006606]","SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:Q5SRE5}.",FALSE
"P49183",-1.92052611228722,16.941649878,-2.01436948768593,0.0536775007949496,0.706917313448376,-4.51615313398189,"P49183","P49183","P49183","reviewed","DNAS1_MOUSE","Deoxyribonuclease-1 (EC 3.1.21.1) (Deoxyribonuclease I) (DNase I)","Dnase1 Dnl1","Mus musculus (Mouse)",284,"apoptotic process [GO:0006915]; DNA catabolic process [GO:0006308]; neutrophil activation involved in immune response [GO:0002283]; regulation of acute inflammatory response [GO:0002673]; regulation of neutrophil mediated cytotoxicity [GO:0070948]","GO:0002283; GO:0002673; GO:0003779; GO:0004530; GO:0005576; GO:0005635; GO:0006308; GO:0006915; GO:0042588; GO:0070948","extracellular region [GO:0005576]; nuclear envelope [GO:0005635]; zymogen granule [GO:0042588]","actin binding [GO:0003779]; deoxyribonuclease I activity [GO:0004530]","","extracellular region [GO:0005576]; nuclear envelope [GO:0005635]; zymogen granule [GO:0042588]; actin binding [GO:0003779]; deoxyribonuclease I activity [GO:0004530]; apoptotic process [GO:0006915]; DNA catabolic process [GO:0006308]; neutrophil activation involved in immune response [GO:0002283]; regulation of acute inflammatory response [GO:0002673]; regulation of neutrophil mediated cytotoxicity [GO:0070948]","SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P24855}. Zymogen granule {ECO:0000250|UniProtKB:P24855}. Nucleus envelope {ECO:0000250|UniProtKB:P24855}. Note=Secretory protein, stored in zymogen granules and found in the nuclear envelope. {ECO:0000250|UniProtKB:P24855}.",FALSE
"Q3UHD6",-0.475995848261399,16.6063451433333,-2.01402469847697,0.0537158319042063,0.706917313448376,-4.5161860385011,"Q3UHD6","Q3UHD6","Q3UHD6","reviewed","SNX27_MOUSE","Sorting nexin-27","Snx27 Kiaa0488","Mus musculus (Mouse)",539,"endocytic recycling [GO:0032456]; endosomal transport [GO:0016197]; endosome to lysosome transport [GO:0008333]; intracellular protein transport [GO:0006886]; regulation of postsynaptic membrane neurotransmitter receptor levels [GO:0099072]; regulation of synapse maturation [GO:0090128]; signal transduction [GO:0007165]","GO:0001772; GO:0005768; GO:0005769; GO:0005829; GO:0006886; GO:0007165; GO:0008333; GO:0016197; GO:0030904; GO:0031901; GO:0032266; GO:0032456; GO:0071203; GO:0090128; GO:0098685; GO:0098794; GO:0098837; GO:0098842; GO:0098978; GO:0099072","cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; glutamatergic synapse [GO:0098978]; immunological synapse [GO:0001772]; postsynapse [GO:0098794]; postsynaptic early endosome [GO:0098842]; postsynaptic recycling endosome [GO:0098837]; retromer complex [GO:0030904]; Schaffer collateral - CA1 synapse [GO:0098685]; WASH complex [GO:0071203]","phosphatidylinositol-3-phosphate binding [GO:0032266]","","cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; glutamatergic synapse [GO:0098978]; immunological synapse [GO:0001772]; postsynapse [GO:0098794]; postsynaptic early endosome [GO:0098842]; postsynaptic recycling endosome [GO:0098837]; retromer complex [GO:0030904]; Schaffer collateral - CA1 synapse [GO:0098685]; WASH complex [GO:0071203]; phosphatidylinositol-3-phosphate binding [GO:0032266]; endocytic recycling [GO:0032456]; endosomal transport [GO:0016197]; endosome to lysosome transport [GO:0008333]; intracellular protein transport [GO:0006886]; regulation of postsynaptic membrane neurotransmitter receptor levels [GO:0099072]; regulation of synapse maturation [GO:0090128]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Early endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Note=Localizes to immunological synapse in T-cells. In T-cells, recruited from the cytosol to sorting endosomes by phosphoinositide-3-kinase products (By similarity). {ECO:0000250}.",FALSE
"Q8K2F0",0.621601745776521,16.6063382946667,2.01384464278726,0.0537358587337964,0.706917313448376,-4.51620322075235,"Q8K2F0","Q8K2F0","Q8K2F0","reviewed","BRD3_MOUSE","Bromodomain-containing protein 3 (Bromodomain-containing FSH-like protein FSRG2)","Brd3 Fsrg2","Mus musculus (Mouse)",726,"endodermal cell differentiation [GO:0035987]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization to chromatin [GO:0071168]","GO:0000785; GO:0005634; GO:0035987; GO:0045944; GO:0062072; GO:0070577; GO:0071168; GO:0106222; GO:0140017; GO:0140019; GO:0140693","chromatin [GO:0000785]; nucleus [GO:0005634]","histone H3K18cr reader activity [GO:0140017]; histone H3K9cr reader activity [GO:0140019]; histone H3K9me2/3 reader activity [GO:0062072]; lncRNA binding [GO:0106222]; lysine-acetylated histone binding [GO:0070577]; molecular condensate scaffold activity [GO:0140693]","","chromatin [GO:0000785]; nucleus [GO:0005634]; histone H3K18cr reader activity [GO:0140017]; histone H3K9cr reader activity [GO:0140019]; histone H3K9me2/3 reader activity [GO:0062072]; lncRNA binding [GO:0106222]; lysine-acetylated histone binding [GO:0070577]; molecular condensate scaffold activity [GO:0140693]; endodermal cell differentiation [GO:0035987]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization to chromatin [GO:0071168]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21536911}. Chromosome {ECO:0000269|PubMed:21536911}. Note=Detected on chromatin. {ECO:0000269|PubMed:21536911}.",FALSE
"Q9QZM2",0.825558908438885,16.9187091053333,2.01346400298824,0.053778217309521,0.706917313448376,-4.51623954166661,"Q9QZM2","Q9QZM2","Q9QZM2","reviewed","DPOG2_MOUSE","DNA polymerase subunit gamma-2 (DNA polymerase gamma accessory 55 kDa subunit) (p55) (Mitochondrial DNA polymerase accessory subunit) (MtPolB) (PolG-beta)","Polg2 Mtpolb","Mus musculus (Mouse)",459,"DNA repair [GO:0006281]; DNA replication [GO:0006260]; in utero embryonic development [GO:0001701]; mitochondrial DNA metabolic process [GO:0032042]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]","GO:0001701; GO:0003690; GO:0003887; GO:0005739; GO:0005759; GO:0005760; GO:0006260; GO:0006264; GO:0006281; GO:0007005; GO:0030337; GO:0032042; GO:0042645; GO:0042802; GO:0070182","gamma DNA polymerase complex [GO:0005760]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]","DNA polymerase binding [GO:0070182]; DNA polymerase processivity factor activity [GO:0030337]; DNA-directed DNA polymerase activity [GO:0003887]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]","Q9QZM2","gamma DNA polymerase complex [GO:0005760]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; DNA polymerase binding [GO:0070182]; DNA polymerase processivity factor activity [GO:0030337]; DNA-directed DNA polymerase activity [GO:0003887]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; in utero embryonic development [GO:0001701]; mitochondrial DNA metabolic process [GO:0032042]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P54098}. Mitochondrion matrix, mitochondrion nucleoid {ECO:0000250|UniProtKB:P54098}.",FALSE
"Q6P3Z3",-1.190959701428,15.4486397786667,-2.01326930353217,0.0537998953214289,0.706917313448376,-4.51625811867872,"Q6P3Z3","Q6P3Z3","Q6P3Z3","reviewed","THAP4_MOUSE","Peroxynitrite isomerase THAP4 (EC 5.99.-.-) (Ferric nitrobindin) (Nb(III)) (THAP domain-containing protein 4)","Thap4","Mus musculus (Mouse)",569,"nitrate metabolic process [GO:0042126]; tyrosine metabolic process [GO:0006570]","GO:0003677; GO:0005654; GO:0005829; GO:0006570; GO:0008270; GO:0020037; GO:0042126; GO:0042802; GO:0062213; GO:0070026","cytosol [GO:0005829]; nucleoplasm [GO:0005654]","DNA binding [GO:0003677]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; nitric oxide binding [GO:0070026]; peroxynitrite isomerase activity [GO:0062213]; zinc ion binding [GO:0008270]","","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; nitric oxide binding [GO:0070026]; peroxynitrite isomerase activity [GO:0062213]; zinc ion binding [GO:0008270]; nitrate metabolic process [GO:0042126]; tyrosine metabolic process [GO:0006570]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8WY91}. Nucleus {ECO:0000250|UniProtKB:Q8WY91}. Note=Localizes mainly in the cytoplasm and partially in the nucleus. {ECO:0000250|UniProtKB:Q8WY91}.",FALSE
"P46471",-0.791378102004842,20.3715109903333,-2.0131071533465,0.0538179551363177,0.706917313448376,-4.51627358934662,"P46471","P46471","P46471","reviewed","PRS7_MOUSE","26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2)","Psmc2 Mss1","Mus musculus (Mouse)",433,"ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000932; GO:0005524; GO:0005829; GO:0006511; GO:0016887; GO:0022624; GO:0036402","cytosol [GO:0005829]; P-body [GO:0000932]; proteasome accessory complex [GO:0022624]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proteasome-activating activity [GO:0036402]","","cytosol [GO:0005829]; P-body [GO:0000932]; proteasome accessory complex [GO:0022624]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proteasome-activating activity [GO:0036402]; ubiquitin-dependent protein catabolic process [GO:0006511]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P35998}. Note=Colocalizes with TRIM5 in cytoplasmic bodies. {ECO:0000250|UniProtKB:P35998}.",FALSE
"P19973",-1.43348760208149,17.596563886,-2.01310310143166,0.0538184064950839,0.706917313448376,-4.51627397592969,"P19973","P19973","P19973","reviewed","LSP1_MOUSE","Lymphocyte-specific protein 1 (52 kDa phosphoprotein) (pp52) (Lymphocyte-specific antigen WP34) (S37 protein)","Lsp1 Pp52 S37 Wp34","Mus musculus (Mouse)",330,"apoptotic process [GO:0006915]; cellular response to interleukin-7 [GO:0098761]; chemotaxis [GO:0006935]; cytoskeleton organization [GO:0007010]; defense response [GO:0006952]; signal transduction [GO:0007165]","GO:0003779; GO:0005886; GO:0006915; GO:0006935; GO:0006952; GO:0007010; GO:0007165; GO:0098761","plasma membrane [GO:0005886]","actin binding [GO:0003779]","","plasma membrane [GO:0005886]; actin binding [GO:0003779]; apoptotic process [GO:0006915]; cellular response to interleukin-7 [GO:0098761]; chemotaxis [GO:0006935]; cytoskeleton organization [GO:0007010]; defense response [GO:0006952]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein; Cytoplasmic side.",FALSE
