"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","value","description"
"66","Ercc8",137.422996405821,-0.219825384013872,0.0936286048036121,-2.34784427766451,0.0188824138131926,0.999948113627776,"MUT","excision repaiross-complementing rodent repair deficiency, complementation group 8 [Source:MGI Symbol;Acc:MGI:1919241]"
"67","Adamts2",92.3597910956188,0.281938955417224,0.120375375880495,2.34216469402451,0.0191722526059179,0.999948113627776,"MUT","ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:MGI Symbol;Acc:MGI:1347356]"
"68","Lsm11",179.495965775835,-0.296477736564486,0.126599391015888,-2.34185752542269,0.019188038194905,0.999948113627776,"MUT","U7 snRNP-specific Sm-like protein LSM11 [Source:MGI Symbol;Acc:MGI:1919540]"
"69","H2-Ab1",6935.85461605634,-0.529329388012849,0.22633540435505,-2.33869460026014,0.0193512448223557,0.999948113627776,"MUT","histocompatibility 2, class II antigen A, beta 1 [Source:MGI Symbol;Acc:MGI:103070]"
"70","Swsap1",121.250457657307,-0.200641012711144,0.0858213435953257,-2.33789176801087,0.0193928634167051,0.999948113627776,"MUT","SWIM type zinc finger 7 associated protein 1 [Source:MGI Symbol;Acc:MGI:1914212]"
"71","Gm10912",80.4501314995146,-0.300230160022588,0.128569428035958,-2.33515980127579,0.0195350742513657,0.999948113627776,"MUT",NA
"72","St13",2461.41825069932,0.272187844721596,0.117033885644019,2.32571825863757,0.0200335857869261,0.999948113627776,"MUT","suppression of tumorigenicity 13 [Source:MGI Symbol;Acc:MGI:1917606]"
"73","Tac1",259.916746145411,-0.274307184788603,0.117954409641879,-2.32553565077749,0.0200433359040711,0.999948113627776,"MUT","tachykinin 1 [Source:MGI Symbol;Acc:MGI:98474]"
"74","Runx2",139.623951023636,0.455138280757783,0.195810741253759,2.32437851899019,0.0201052158279084,0.999948113627776,"MUT","runt related transcription factor 2 [Source:MGI Symbol;Acc:MGI:99829]"
"75","Csf2ra",431.01333901167,0.177954593931097,0.0766392095180719,2.32197846311469,0.0202340953266606,0.999948113627776,"MUT","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339754]"
"76","B3gnt7",687.281629699715,-0.453581441872528,0.195468805253162,-2.32047994197882,0.0203149287507035,0.999948113627776,"MUT","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:MGI Symbol;Acc:MGI:2384394]"
"77","Gga3",549.88844221857,0.348803305693836,0.150377685685904,2.31951505373202,0.020367125849281,0.999948113627776,"MUT","golgi associated, gamma adaptin ear containing, ARF binding protein 3 [Source:MGI Symbol;Acc:MGI:2384159]"
"78","Pard6a",39.1630407562499,-0.342422362125466,0.147862921918949,-2.31580951925977,0.0205686712552199,0.999948113627776,"MUT","par-6 family cell polarity regulator alpha [Source:MGI Symbol;Acc:MGI:1927223]"
"79","Cd74",22984.8296197341,-0.536938223157569,0.232772140962,-2.30671170930728,0.02107089704896,0.999948113627776,"MUT","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]"
"80","Arhgap20",94.4145882548581,0.423144080705125,0.184059342242436,2.29895464989642,0.0215075146288111,0.999948113627776,"MUT","Rho GTPase activating protein 20 [Source:MGI Symbol;Acc:MGI:2445175]"
"81","Tmem88",51.7288535870416,-0.38350298860454,0.166970374680918,-2.29683253294135,0.0216283249116744,0.999948113627776,"MUT","transmembrane protein 88 [Source:MGI Symbol;Acc:MGI:1914270]"
"82","Hoxb4",165.60112660618,0.381684200339298,0.166660787847502,2.2901859835713,0.02201053760307,0.999948113627776,"MUT","homeobox B4 [Source:MGI Symbol;Acc:MGI:96185]"
"83","Ice2",277.411086575548,0.27723915362614,0.121165803986723,2.28809733855699,0.0221318532088478,0.999948113627776,"MUT","interactor of little elongation complex ELL subunit 2 [Source:MGI Symbol;Acc:MGI:2135947]"
"84","Ttn",40.4636420409625,1.50680459897187,0.65933975514568,2.28532344244727,0.0222938693467463,0.999948113627776,"MUT","titin [Source:MGI Symbol;Acc:MGI:98864]"
"85","Rimkla",11.2149250841725,0.644845691252317,0.282173517685602,2.2852806901986,0.0222963744442943,0.999948113627776,"MUT","ribosomal modification protein rimK-like family member A [Source:MGI Symbol;Acc:MGI:3040686]"
"86","Fam129b",1112.16595041178,-0.156879566973934,0.0687308716979163,-2.28251967563348,0.0224586771996037,0.999948113627776,"MUT",NA
"87","Ighv5-9-1",161.550892115528,1.05685332544763,0.464902821690848,2.27327793280296,0.0230094364810527,0.999948113627776,"MUT","immunoglobulin heavy variable 5-9-1 [Source:MGI Symbol;Acc:MGI:4439810]"
"88","H2-Eb1",6006.38917832734,-0.465077779183616,0.204613093424261,-2.27296196641378,0.0230284720134074,0.999948113627776,"MUT","histocompatibility 2, class II antigen E beta [Source:MGI Symbol;Acc:MGI:95901]"
"89","1110008L16Rik",347.654212037038,-0.239431067771009,0.105352950487198,-2.27265650049454,0.0230468879419685,0.999948113627776,"MUT",NA
"90","Hist3h2a",243.234327065346,-0.19904506239499,0.0876805892097786,-2.27011547468926,0.0232005776601344,0.999948113627776,"MUT",NA
"91","Lrg1",86.8689191569885,-0.426218184261444,0.188100729438207,-2.26590394165091,0.0234572652377742,0.999948113627776,"MUT","leucine-rich alpha-2-glycoprotein 1 [Source:MGI Symbol;Acc:MGI:1924155]"
"92","Pitx1",240.281929763291,-0.247970844507857,0.109613556974896,-2.26222787902638,0.0236833276828467,0.999948113627776,"MUT","paired-like homeodomain transcription factor 1 [Source:MGI Symbol;Acc:MGI:107374]"
"93","Nrg1",40.1063621767731,0.428247743797632,0.18991327277625,2.2549647928093,0.0241355387682384,0.999948113627776,"MUT","neuregulin 1 [Source:MGI Symbol;Acc:MGI:96083]"
"94","Zfp760",193.320021426051,0.254894444427514,0.113258081602502,2.25056296929087,0.0244132310374723,0.999948113627776,"MUT","zinc finger protein 760 [Source:MGI Symbol;Acc:MGI:2679257]"
"95","Amigo3",77.6249689257042,-0.278869955947645,0.124014992074949,-2.24867938369184,0.0245329017611315,0.999948113627776,"MUT","adhesion molecule with Ig like domain 3 [Source:MGI Symbol;Acc:MGI:2444854]"
"96","Dapk2",260.246276121489,-0.242434903780017,0.107833104002819,-2.24824191070006,0.0245607685609479,0.999948113627776,"MUT","death-associated protein kinase 2 [Source:MGI Symbol;Acc:MGI:1341297]"
"97","Stau2",389.283127219767,0.2002868722547,0.0891402524957485,2.24687351277418,0.0246481119252609,0.999948113627776,"MUT","staufen double-stranded RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1352508]"
"98","Mylk3",64.1847145400507,0.477065451291054,0.212335127990238,2.24675707597938,0.024655556367591,0.999948113627776,"MUT","myosin light chain kinase 3 [Source:MGI Symbol;Acc:MGI:2443063]"
"99","F830016B08Rik",21.396476317148,-0.858400218064044,0.382290083682385,-2.245415862728,0.0247414480187241,0.999948113627776,"MUT","RIKEN cDNA F830016B08 gene [Source:MGI Symbol;Acc:MGI:3588218]"
"100","Teddm2",12.57511199073,0.484797988538363,0.215915408411005,2.24531445951985,0.0247479524327344,0.999948113627776,"MUT","transmembrane epididymal family member 2 [Source:MGI Symbol;Acc:MGI:1923273]"
"101","Acsl3",953.236670169232,0.234610697454025,0.104489900783712,2.24529543711268,0.0247491727722373,0.999948113627776,"MUT","acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]"
"102","Adgrb1",29.1004503229052,0.487873720947313,0.217400238126909,2.24412689310171,0.0248242380862101,0.999948113627776,"MUT","adhesion G protein-coupled receptor B1 [Source:MGI Symbol;Acc:MGI:1933736]"
"103","Scn1b",92.5608237283474,-0.23974708735339,0.106970348966128,-2.24124806238883,0.0250100111730394,0.999948113627776,"MUT","sodium channel, voltage-gated, type I, beta [Source:MGI Symbol;Acc:MGI:98247]"
"104","B3galt6",129.401019804563,-0.172566026264682,0.0770067558133158,-2.24092061069325,0.0250312179269867,0.999948113627776,"MUT","UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6 [Source:MGI Symbol;Acc:MGI:2152819]"
"105","Wdr73",241.44951203929,-0.221740605407069,0.0990781246593806,-2.23803797426917,0.025218578857495,0.999948113627776,"MUT","WD repeat domain 73 [Source:MGI Symbol;Acc:MGI:1919218]"
"106","Fen1",577.259746288681,-0.272839357271521,0.122000463355697,-2.23637968059225,0.0253269109981997,0.999948113627776,"MUT","flap structure specific endonuclease 1 [Source:MGI Symbol;Acc:MGI:102779]"
"107","Loxl2",506.236430626313,0.207892945593999,0.0930798677460398,2.23348991170912,0.0255166548610741,0.999948113627776,"MUT","lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913]"
"108","Hist1h1a",8.42060942319116,0.813349683077334,0.364362071367846,2.23225672206756,0.0255980004469758,0.999948113627776,"MUT",NA
"109","Kdm2a",3571.09242016859,0.172168536609849,0.0772044635653936,2.23003345478877,0.0257452219688431,0.999948113627776,"MUT","lysine (K)-specific demethylase 2A [Source:MGI Symbol;Acc:MGI:1354736]"
"110","Cdkl3",59.4448670184161,0.323556061153181,0.145285535080919,2.22703561626401,0.0259448935376584,0.999948113627776,"MUT","cyclin dependent kinase like 3 [Source:MGI Symbol;Acc:MGI:2388268]"
"111","Hoxb6",384.275822867081,0.608855534304836,0.274301901202142,2.21965480966955,0.0264422086411107,0.999948113627776,"MUT","homeobox B6 [Source:MGI Symbol;Acc:MGI:96187]"
"112","Cnnm1",59.2276475921406,0.278635094174794,0.125791570802097,2.21505377823098,0.0267563734925595,0.999948113627776,"MUT","cyclin M1 [Source:MGI Symbol;Acc:MGI:1891366]"
"113","Ccdc187",9.78384859716349,0.949325933574873,0.428842659277412,2.21369286156013,0.0268499143316838,0.999948113627776,"MUT","coiled-coil domain containing 187 [Source:MGI Symbol;Acc:MGI:3045295]"
"114","Jagn1",526.032998060957,-0.194654673280777,0.0880451266439168,-2.21085119302541,0.027046143434216,0.999948113627776,"MUT","jagunal homolog 1 [Source:MGI Symbol;Acc:MGI:1915017]"
"115","Mreg",428.778734716794,-0.233517241624334,0.10604939065558,-2.20196683998623,0.0276676508967358,0.999948113627776,"MUT","melanoregulin [Source:MGI Symbol;Acc:MGI:2151839]"
"116","Ccdc86",344.321689896738,-0.250838817747582,0.114179607384748,-2.19687931578129,0.0280290664580218,0.999948113627776,"MUT","coiled-coil domain containing 86 [Source:MGI Symbol;Acc:MGI:1277220]"
"117","Thoc6",232.954750587867,-0.182672509718292,0.0832269781748195,-2.19487134730022,0.0281728276936614,0.999948113627776,"MUT","THO complex 6 [Source:MGI Symbol;Acc:MGI:2677480]"
"118","Card14",415.90333961958,-0.452794623014252,0.206423126828629,-2.19352661676402,0.0282694590487622,0.999948113627776,"MUT","caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]"
"119","Igkv8-27",116.898612103043,0.621230717156405,0.283212042641595,2.19351801343621,0.0282700781958931,0.999948113627776,"MUT","immunoglobulin kappa chain variable 8-27 [Source:MGI Symbol;Acc:MGI:4439868]"
"120","Btc",121.011942059541,0.218016986304267,0.0994098481169,2.19311255810282,0.0282992704504045,0.999948113627776,"MUT","betacellulin, epidermal growth factor family member [Source:MGI Symbol;Acc:MGI:99439]"
"121","Elf3",6603.95411035037,-0.274595833344817,0.125216144778731,-2.19297466656599,0.0283092043779063,0.999948113627776,"MUT","E74-like factor 3 [Source:MGI Symbol;Acc:MGI:1101781]"
"122","Pianp",55.5499848328245,0.28405326642406,0.129834352950946,2.18781285513381,0.028683237105098,0.999948113627776,"MUT","PILR alpha associated neural protein [Source:MGI Symbol;Acc:MGI:2441908]"
"123","Gsdma2",13.6657621465873,-0.65346558668627,0.299082730166878,-2.18489909571729,0.0288962458415426,0.999948113627776,"MUT","gasdermin A2 [Source:MGI Symbol;Acc:MGI:1921490]"
"124","Cops8",748.708141588092,-0.12081913901202,0.0553238612624965,-2.18385225208281,0.0289731065752162,0.999948113627776,"MUT","COP9 signalosome subunit 8 [Source:MGI Symbol;Acc:MGI:1915363]"
"125","Thap11",395.639661375498,-0.146234490259992,0.0670237840568884,-2.18182981336701,0.0291220953772769,0.999948113627776,"MUT","THAP domain containing 11 [Source:MGI Symbol;Acc:MGI:1930964]"
"126","Fance",226.523164562007,-0.228972515732536,0.105040343083853,-2.17985308320774,0.029268353623866,0.999948113627776,"MUT","Fanconi anemia, complementation group E [Source:MGI Symbol;Acc:MGI:1920025]"
"127","Col5a2",486.072730881263,0.254256811806868,0.116648466315242,2.17968413849301,0.0292808831078175,0.999948113627776,"MUT","collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
"128","Agtr1b",5.56533997141124,0.672178725910326,0.308463123384544,2.17912182997758,0.0293226189661785,0.999948113627776,"MUT","angiotensin II receptor, type 1b [Source:MGI Symbol;Acc:MGI:87965]"
"129","Hif3a",84.9273673988824,0.500136153349791,0.229899306558825,2.17545742453912,0.0295958552840532,0.999948113627776,"MUT","hypoxia inducible factor 3, alpha subunit [Source:MGI Symbol;Acc:MGI:1859778]"
"130","Pgbd1",20.5847270469949,0.382983047782112,0.176580799674796,2.16888273519795,0.0300915878124076,0.999948113627776,"MUT","piggyBac transposable element derived 1 [Source:MGI Symbol;Acc:MGI:2441675]"
"131","Ncald",879.893537131953,-0.256508856704135,0.118388924660619,-2.166662611722,0.0302605894353855,0.999948113627776,"MUT","neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326]"
"132","Brf2",102.824905515441,-0.179048626201928,0.0828711749718624,-2.16056579700627,0.0307288958773594,0.999948113627776,"MUT","BRF2, RNA polymerase III transcription initiation factor 50kDa subunit [Source:MGI Symbol;Acc:MGI:1913903]"
"133","Kcng2",8.84601043990123,-0.770469115572929,0.356676457538523,-2.16013448403646,0.0307622601713383,0.999948113627776,"MUT","potassium voltage-gated channel, subfamily G, member 2 [Source:MGI Symbol;Acc:MGI:3694646]"
"134","Cpn2",29.8364294066309,-0.766729862505276,0.355724693032406,-2.15540241519143,0.0311303575397243,0.999948113627776,"MUT","carboxypeptidase N, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1919006]"
"135","Nubpl",139.025100824069,-0.179700652702307,0.0834715868495547,-2.15283618635634,0.0313315551148574,0.999948113627776,"MUT","nucleotide binding protein-like [Source:MGI Symbol;Acc:MGI:1924076]"
