"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","value","description"
"32","Puf60",1532.23661928507,0.1839577443456,0.0525023178018794,3.50380234716066,0.000458665653407796,0.162729965916785,"MUT","poly-U binding splicing factor 60 [Source:MGI Symbol;Acc:MGI:1915209]"
"33","Rfc4",373.474997046236,0.344635967112451,0.098426089967569,3.50146965328001,0.000462699662840635,0.162729965916785,"MUT","replication factor C (activator 1) 4 [Source:MGI Symbol;Acc:MGI:2146571]"
"34","Hypk",246.672817346048,0.433476891484735,0.124147221155244,3.49163587755765,0.00048007221502096,0.162729965916785,"MUT","huntingtin interacting protein K [Source:MGI Symbol;Acc:MGI:1914943]"
"35","Phf21a",876.83642385805,-0.301652952136877,0.0864218468205561,-3.49047102364314,0.000482169897481813,0.162729965916785,"MUT","PHD finger protein 21A [Source:MGI Symbol;Acc:MGI:2384756]"
"36","Aff4",3486.65657137144,-0.646324669600064,0.1854433249411,-3.48529487273455,0.000491594978909629,0.162729965916785,"MUT","AF4/FMR2 family, member 4 [Source:MGI Symbol;Acc:MGI:2136171]"
"37","2210013O21Rik",147.620313548813,0.299380936876482,0.0858999679137122,3.48522757513966,0.000491718642577887,0.162729965916785,"MUT",NA
"38","Rps19bp1",228.475353161528,0.37403134724185,0.107455906151669,3.48078910352236,0.000499938966412464,0.162729965916785,"MUT","ribosomal protein S19 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913788]"
"39","Ctu1",158.426631920071,0.25780960530097,0.0743681623772823,3.46666634026881,0.000526955571014284,0.162729965916785,"MUT","cytosolic thiouridylase subunit 1 [Source:MGI Symbol;Acc:MGI:2385277]"
"40","Churc1",327.335821259694,0.269528530640088,0.0779989142318804,3.45554208407076,0.00054918745157656,0.162729965916785,"MUT","churchill domain containing 1 [Source:MGI Symbol;Acc:MGI:1923684]"
"41","Uqcc2",268.666571300749,0.401789603062349,0.116715833357852,3.44246013161262,0.000576448827593441,0.162729965916785,"MUT","ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:1914517]"
"42","0610009O20Rik",731.874931835425,0.156305427267461,0.045482913824677,3.43657461942678,0.000589120049602855,0.162729965916785,"MUT",NA
"43","D2Wsu81e",344.818451339722,0.251704567622315,0.0737636036031262,3.41231386927045,0.000644138995991569,0.162729965916785,"MUT",NA
"44","Rangrf",318.539287015795,0.349642537110643,0.102499769853265,3.41115436269933,0.000646884581159533,0.162729965916785,"MUT","RAN guanine nucleotide release factor [Source:MGI Symbol;Acc:MGI:1889073]"
"45","Phactr4",1939.81132665355,-0.437004725249262,0.128187864239628,-3.40909592215646,0.00065178557366847,0.162729965916785,"MUT","phosphatase and actin regulator 4 [Source:MGI Symbol;Acc:MGI:2140327]"
"46","Mrps24",445.854045138985,0.321607513819772,0.0944106574641924,3.40647467624881,0.000658076550664923,0.162729965916785,"MUT","mitochondrial ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:1928142]"
"47","Acsl3",1093.94283965381,-0.446427842344014,0.131345508908983,-3.39888166753665,0.000676619838549118,0.162729965916785,"MUT","acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]"
"48","Ncaph2",1699.71430202753,0.171259051085653,0.0504740601652181,3.39301119278033,0.000691288135296365,0.162729965916785,"MUT","non-SMC condensin II complex, subunit H2 [Source:MGI Symbol;Acc:MGI:1289164]"
"49","Mrpl28",657.820115839146,0.325369085998208,0.0961706209938795,3.38324825851873,0.000716338465825226,0.162729965916785,"MUT","mitochondrial ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:1915861]"
"50","Tsfm",348.969195499332,0.408512980330855,0.120856077090858,3.38016085052753,0.000724434198764235,0.162729965916785,"MUT","Ts translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1913649]"
"51","Ppie",438.094710655052,0.312065124248135,0.0923364546295186,3.37965244063391,0.000725775462549234,0.162729965916785,"MUT","peptidylprolyl isomerase E (cyclophilin E) [Source:MGI Symbol;Acc:MGI:1917118]"
"52","Rabgap1",1175.69275725365,-0.237628406322414,0.0703305964368853,-3.37873441092828,0.000728203211955613,0.162729965916785,"MUT","RAB GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2385139]"
"53","Timm13",420.883401778496,0.442109372216886,0.131012355613736,3.37456242310731,0.000739331460860316,0.162729965916785,"MUT","translocase of inner mitochondrial membrane 13 [Source:MGI Symbol;Acc:MGI:1353432]"
"54","Tsnax",1535.53877541111,0.138629969857332,0.0411448590241084,3.36931449384972,0.000753553956541036,0.162729965916785,"MUT","translin-associated factor X [Source:MGI Symbol;Acc:MGI:1855672]"
"55","Nhp2",692.445417868245,0.409458323251972,0.121624507413695,3.36657744363342,0.000761072090081632,0.162729965916785,"MUT","NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]"
"56","Usp3",2168.93091865227,-0.306621768591082,0.091095286373722,-3.36594549286726,0.000762817801517891,0.162729965916785,"MUT","ubiquitin specific peptidase 3 [Source:MGI Symbol;Acc:MGI:2152450]"
"57","Ssna1",257.19317214452,0.317742038608439,0.0945413668794931,3.36087840800365,0.000776950210358371,0.162729965916785,"MUT","SS nuclear autoantigen 1 [Source:MGI Symbol;Acc:MGI:1915725]"
"58","Avpi1",94.3856841901232,0.411626033266107,0.122501185792758,3.36017999011436,0.00077891708975971,0.162729965916785,"MUT","arginine vasopressin-induced 1 [Source:MGI Symbol;Acc:MGI:1916784]"
"59","Snrpb",1097.76183292175,0.306885334953427,0.091335779990707,3.35996840432798,0.000779513867748237,0.162729965916785,"MUT","small nuclear ribonucleoprotein B [Source:MGI Symbol;Acc:MGI:98342]"
"60","Smg7",2283.90070557977,-0.235859610470493,0.0702524325238139,-3.35731592483353,0.000787031289342424,0.162729965916785,"MUT","SMG7 nonsense mediated mRNA decay factor [Source:MGI Symbol;Acc:MGI:2682334]"
"61","Gstm4",137.440792713949,0.313234371547281,0.0934725058378444,3.35108563464297,0.000804954059514026,0.162729965916785,"MUT","glutathione S-transferase, mu 4 [Source:MGI Symbol;Acc:MGI:95862]"
"62","Rsrc2",1996.59757537649,-0.15685190511199,0.0469662606699762,-3.33967198739029,0.000838773957162203,0.162729965916785,"MUT","arginine/serine-rich coiled-coil 2 [Source:MGI Symbol;Acc:MGI:1913489]"
"63","Adm2",6.55973112062441,1.49694105464679,0.44850996901606,3.33758702829008,0.000845092518258981,0.162729965916785,"MUT","adrenomedullin 2 [Source:MGI Symbol;Acc:MGI:2675256]"
"64","Gm29609",13.9955578610955,-0.942843472540036,0.28252628739353,-3.33718848337377,0.000846305340899109,0.162729965916785,"MUT","predicted gene 29609 [Source:MGI Symbol;Acc:MGI:5580315]"
"65","Ighv1-12",329.800818579701,-1.81031460605563,0.543045785768955,-3.33363162646077,0.000857201021239101,0.162729965916785,"MUT","immunoglobulin heavy variable V1-12 [Source:MGI Symbol;Acc:MGI:3646284]"
"66","Fam120b",809.923715632439,-0.19693468681127,0.0591029033922797,-3.33206450965985,0.000862042713676608,0.162729965916785,"MUT","family with sequence similarity 120, member B [Source:MGI Symbol;Acc:MGI:1914794]"
"67","Nr6a1",473.313393174748,-0.49878584865334,0.149755419343313,-3.33066977369199,0.000866373141560176,0.162729965916785,"MUT","nuclear receptor subfamily 6, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352459]"
"68","Nup85",607.889260655686,0.431198727683326,0.129619562757056,3.3266485282898,0.000878971625724886,0.162729965916785,"MUT","nucleoporin 85 [Source:MGI Symbol;Acc:MGI:3046173]"
"69","1700109H08Rik",34.706329003819,-0.707166222944296,0.212856754409865,-3.32226348609365,0.000892903333213585,0.162729965916785,"MUT","RIKEN cDNA 1700109H08 gene [Source:MGI Symbol;Acc:MGI:1924286]"
"70","Mrps14",536.456178631895,0.278463369023081,0.0838587294611193,3.32062470791653,0.000898162226245355,0.162729965916785,"MUT","mitochondrial ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:1928141]"
"71","Rnf2",893.799338704685,-0.250434666992585,0.0754195159205811,-3.32055521618966,0.000898385860692867,0.162729965916785,"MUT","ring finger protein 2 [Source:MGI Symbol;Acc:MGI:1101759]"
"72","Srpk1",2212.38391488341,-0.228552422448304,0.0688300437490567,-3.32053286616481,0.000898457797279863,0.162729965916785,"MUT","serine/arginine-rich protein specific kinase 1 [Source:MGI Symbol;Acc:MGI:106908]"
"73","Gtf2h5",633.81419311943,0.282067813404684,0.0849812824098247,3.31917576913471,0.00090283581581082,0.162729965916785,"MUT","general transcription factor IIH, polypeptide 5 [Source:MGI Symbol;Acc:MGI:107227]"
"74","Sergef",97.5330610040045,0.414495266880156,0.12490866402817,3.31838683973658,0.000905389995389491,0.162729965916785,"MUT","secretion regulating guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1351630]"
"75","Pebp1",1325.21500796842,0.29573322244995,0.0892729311066448,3.31268637406639,0.000924045361436276,0.162729965916785,"MUT","phosphatidylethanolamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1344408]"
"76","Wbscr16",272.276368575302,0.303208394741656,0.0916452560187955,3.30850071147677,0.000937969465040495,0.162729965916785,"MUT",NA
"77","Mpz",6.75025814519097,1.50671043816811,0.455573739929613,3.30728114048212,0.000942062932934217,0.162729965916785,"MUT","myelin protein zero [Source:MGI Symbol;Acc:MGI:103177]"
"78","Romo1",348.483606292444,0.458255511322506,0.138574346009226,3.30692891231107,0.00094324825680949,0.162729965916785,"MUT","reactive oxygen species modulator 1 [Source:MGI Symbol;Acc:MGI:1914317]"
"79","Dap3",1212.08108448226,0.234546169302866,0.0709977854126125,3.30357021616621,0.000954620596872359,0.162729965916785,"MUT","death associated protein 3 [Source:MGI Symbol;Acc:MGI:1929538]"
"80","Psmb3",1332.90531653099,0.295973352301892,0.0896119677999506,3.30283286449665,0.000957134165747389,0.162729965916785,"MUT","proteasome (prosome, macropain) subunit, beta type 3 [Source:MGI Symbol;Acc:MGI:1347014]"
"81","Mrps11",242.809362844826,0.234303645694564,0.0709890044747795,3.30056249454527,0.000964912211062442,0.162729965916785,"MUT","mitochondrial ribosomal protein S11 [Source:MGI Symbol;Acc:MGI:1915244]"
"82","Lsm7",206.850347846764,0.45659152268601,0.138339012821331,3.30052610159733,0.000965037364766352,0.162729965916785,"MUT","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1913344]"
"83","Ptpa",2116.22311427862,0.219211676856631,0.0664533975402962,3.29872790512637,0.000971240037466614,0.162729965916785,"MUT","protein phosphatase 2 protein activator [Source:MGI Symbol;Acc:MGI:1346006]"
"84","Rrs1",488.381191544396,0.27600671093719,0.0837867643452713,3.29415645888667,0.000987175334797228,0.162729965916785,"MUT","ribosome biogenesis regulator 1 [Source:MGI Symbol;Acc:MGI:1929721]"
"85","Elp5",557.04591369064,0.283369646432573,0.0861367107730716,3.28976627838871,0.00100270632416138,0.162729965916785,"MUT","elongator acetyltransferase complex subunit 5 [Source:MGI Symbol;Acc:MGI:1859017]"
"86","Eps15l1",707.598935427294,-0.168051485600461,0.0512044963530861,-3.28196735774226,0.00103085537755752,0.162729965916785,"MUT","epidermal growth factor receptor pathway substrate 15-like 1 [Source:MGI Symbol;Acc:MGI:104582]"
"87","Ubac1",491.772233978994,0.212404852231784,0.0647326202996206,3.28126455021672,0.00103342765141685,0.162729965916785,"MUT","ubiquitin associated domain containing 1 [Source:MGI Symbol;Acc:MGI:1920995]"
"88","Ccser2",2727.55250952834,-0.30065556384133,0.0918115706253546,-3.27470232557269,0.00105773365474354,0.162729965916785,"MUT","coiled-coil serine rich 2 [Source:MGI Symbol;Acc:MGI:101859]"
"89","Dlg5",863.146614046097,-0.20417211488804,0.0624319079855498,-3.27031675750318,0.00107427117117883,0.162729965916785,"MUT","discs large MAGUK scaffold protein 5 [Source:MGI Symbol;Acc:MGI:1918478]"
"90","Pfdn6",550.258691859928,0.281135114303361,0.0859810029573037,3.26973522794293,0.00107648192950911,0.162729965916785,"MUT","prefoldin subunit 6 [Source:MGI Symbol;Acc:MGI:95908]"
"91","Polr2d",206.712238817303,0.237494743078557,0.0726509670532818,3.26898254367874,0.00107934960265379,0.162729965916785,"MUT","polymerase (RNA) II (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1916491]"
"92","Tmem147",672.733866945118,0.356324245429115,0.109069018075609,3.26696115648629,0.00108708594934526,0.162729965916785,"MUT","transmembrane protein 147 [Source:MGI Symbol;Acc:MGI:1915011]"
"93","Srek1ip1",671.32014178582,0.263887012747168,0.0809322125709198,3.26059308604627,0.00111179466882817,0.162729965916785,"MUT","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914538]"
"94","Nos1ap",263.40961791909,-0.625279827069498,0.191831249910301,-3.25953058931677,0.00111596745654696,0.162729965916785,"MUT","nitric oxide synthase 1 (neuronal) adaptor protein [Source:MGI Symbol;Acc:MGI:1917979]"
"95","Polr2c",725.899494424904,0.220161580297147,0.0677396806629932,3.2501124620362,0.00115359378642433,0.162729965916785,"MUT","polymerase (RNA) II (DNA directed) polypeptide C [Source:MGI Symbol;Acc:MGI:109299]"
"96","Prdx2",2269.0240362126,0.392267677274507,0.120908641007038,3.24433120749138,0.00117726768474173,0.162729965916785,"MUT","peroxiredoxin 2 [Source:MGI Symbol;Acc:MGI:109486]"
"97","Mrps28",208.232733876262,0.360982188227157,0.11137699943483,3.24108379700405,0.00119076175083776,0.162729965916785,"MUT","mitochondrial ribosomal protein S28 [Source:MGI Symbol;Acc:MGI:1913480]"
"98","Fcrl6",22.3310457291575,-1.21241167980676,0.37484126229282,-3.23446696447107,0.00121870018485459,0.162729965916785,"MUT","Fc receptor-like 6 [Source:MGI Symbol;Acc:MGI:3618339]"
"99","Prkab1",1747.30250238275,-0.340485935587122,0.105314723533333,-3.23303261086144,0.0012248357990954,0.162729965916785,"MUT","protein kinase, AMP-activated, beta 1 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336167]"
"100","Pnkd",346.250100915598,0.302508470336969,0.0936089336416339,3.23161966031012,0.00123090774236094,0.162729965916785,"MUT","paroxysmal nonkinesiogenic dyskinesia [Source:MGI Symbol;Acc:MGI:1930773]"
"101","Eif4enif1",1584.94800183084,-0.182403602636787,0.0564486979166344,-3.23131638760149,0.00123221462981111,0.162729965916785,"MUT","eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:MGI Symbol;Acc:MGI:1921453]"
"102","Rpl22l1",2028.81348264931,0.330552970425516,0.102305163173855,3.23104875815291,0.00123336898468259,0.162729965916785,"MUT","ribosomal protein L22 like 1 [Source:MGI Symbol;Acc:MGI:1915278]"
"103","Hist1h2ae",28.7090585286574,0.832054650143477,0.257714655772442,3.2285887958121,0.00124402631213859,0.162729965916785,"MUT",NA
"104","Tmem256",199.749612620243,0.505943194334441,0.156806723577722,3.22654018138239,0.00125296637826415,0.162729965916785,"MUT","transmembrane protein 256 [Source:MGI Symbol;Acc:MGI:1916436]"
"105","Eif3i",2081.43293611243,0.261936955574739,0.0812543772427816,3.22366578223955,0.00126561016844393,0.162729965916785,"MUT","eukaryotic translation initiation factor 3, subunit I [Source:MGI Symbol;Acc:MGI:1860763]"
"106","Tet2",1036.83797748055,-0.358372127083061,0.111173868279493,-3.22352844808914,0.00126621720666942,0.162729965916785,"MUT","tet methylcytosine dioxygenase 2 [Source:MGI Symbol;Acc:MGI:2443298]"
"107","Zfp143",590.145396664117,-0.222931064051375,0.0691604449044159,-3.22338967540592,0.00126683087646691,0.162729965916785,"MUT","zinc finger protein 143 [Source:MGI Symbol;Acc:MGI:1277969]"
"108","Tmed1",100.866402148898,0.348421831588204,0.108120375872723,3.22253625901522,0.00127061082867106,0.162729965916785,"MUT","transmembrane p24 trafficking protein 1 [Source:MGI Symbol;Acc:MGI:106201]"
"109","Kat2b",1617.26987385179,-0.291414487233062,0.0904623356863234,-3.22139026172767,0.00127570305977572,0.162729965916785,"MUT","K(lysine) acetyltransferase 2B [Source:MGI Symbol;Acc:MGI:1343094]"
"110","Fbl",1531.22502069966,0.333761015969259,0.103683705008657,3.2190305693782,0.00128624772208987,0.162729965916785,"MUT","fibrillarin [Source:MGI Symbol;Acc:MGI:95486]"
"111","Ddx39",1792.42271805375,0.311033334250533,0.0967530796168889,3.21471249785666,0.00130575229317414,0.162729965916785,"MUT",NA
"112","Tab2",4153.33851065404,-0.194017098463897,0.0604459426766644,-3.20976214237782,0.00132844851630584,0.162729965916785,"MUT","TGF-beta activated kinase 1/MAP3K7 binding protein 2 [Source:MGI Symbol;Acc:MGI:1915902]"
"113","Pole3",804.910429958291,0.186128460385402,0.0579925464673115,3.20952383924573,0.00132955020935551,0.162729965916785,"MUT","polymerase (DNA directed), epsilon 3 (p17 subunit) [Source:MGI Symbol;Acc:MGI:1933378]"
"114","Gm5426",99.8915750727921,0.590485124156238,0.183993924160668,3.20926425614256,0.00133075124052001,0.162729965916785,"MUT",NA
"115","2810428I15Rik",319.02460221668,0.370174614354594,0.115441283767431,3.20660514396522,0.00134311211799782,0.162729965916785,"MUT",NA
"116","Adh6a",356.646294379674,1.46927354002323,0.458481081665759,3.20465467121357,0.0013522461354409,0.162729965916785,"MUT","alcohol dehydrogenase 6A (class V) [Source:MGI Symbol;Acc:MGI:1916367]"
"117","Mettl1",385.138159882625,0.459517996136206,0.143473119597566,3.20281595204126,0.00136090925154477,0.162729965916785,"MUT","methyltransferase 1, tRNA methylguanosine [Source:MGI Symbol;Acc:MGI:1339986]"
"118","Rnaseh2c",201.57395810457,0.422638804074656,0.132079517951777,3.19988148525014,0.00137484108223376,0.162729965916785,"MUT","ribonuclease H2, subunit C [Source:MGI Symbol;Acc:MGI:1915459]"
"119","Rbmx2",177.728997020859,0.346155467398707,0.108203897575051,3.19910349956304,0.00137855668494706,0.162729965916785,"MUT","RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]"
"120","Atp5k",1651.72964573856,0.416855759956364,0.13030838777523,3.19899407147453,0.00137908004777777,0.162729965916785,"MUT",NA
"121","Hspa4l",1366.92247282899,-0.379455339966494,0.118663768723584,-3.19773545074572,0.00138511285487708,0.162729965916785,"MUT","heat shock protein 4 like [Source:MGI Symbol;Acc:MGI:107422]"
"122","Nop10",562.365522552936,0.329475375905848,0.103080657772249,3.19628709232536,0.00139208522343151,0.162729965916785,"MUT","NOP10 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1913431]"
"123","Abt1",263.306869766345,0.28768867295417,0.0900526462566119,3.19467206032323,0.00139989811268355,0.162729965916785,"MUT","activator of basal transcription 1 [Source:MGI Symbol;Acc:MGI:1353636]"
"124","Rbx1",1036.07744566638,0.208511209960629,0.0653093418599006,3.19267051271043,0.00140963691365507,0.162729965916785,"MUT","ring-box 1 [Source:MGI Symbol;Acc:MGI:1891829]"
"125","Phpt1",233.125591485045,0.2848597199314,0.0892388963104156,3.19210267841638,0.00141241114113654,0.162729965916785,"MUT","phosphohistidine phosphatase 1 [Source:MGI Symbol;Acc:MGI:1922704]"
"126","Lamtor4",398.966227191376,0.436817481130829,0.136878792647314,3.19127216629056,0.00141647778127597,0.162729965916785,"MUT","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 [Source:MGI Symbol;Acc:MGI:1913346]"
"127","Taf4",829.335808132204,-0.161009761280046,0.0505498952216405,-3.18516508439996,0.00144671453606564,0.162729965916785,"MUT","TATA-box binding protein associated factor 4 [Source:MGI Symbol;Acc:MGI:2152346]"
"128","Mrpl23",458.60669629007,0.408924547808604,0.128429763635559,3.18403255003253,0.00145238679549061,0.162729965916785,"MUT","mitochondrial ribosomal protein L23 [Source:MGI Symbol;Acc:MGI:1196612]"
"129","8430408G22Rik",58.1067484581654,0.834624039790911,0.262532193589116,3.17913025591507,0.00147717694140462,0.162729965916785,"MUT",NA
"130","Gosr1",1719.16113564376,-0.428483586648499,0.134908585298281,-3.17610317906105,0.00149267850377985,0.162729965916785,"MUT","golgi SNAP receptor complex member 1 [Source:MGI Symbol;Acc:MGI:1858260]"
"131","Cuta",526.91986963237,0.365641457303922,0.115127176029928,3.1759786864647,0.00149331922354406,0.162729965916785,"MUT","cutA divalent cation tolerance homolog [Source:MGI Symbol;Acc:MGI:1914925]"
"132","Ap4s1",353.356621642219,0.235041583117589,0.0740197774144195,3.17538894776251,0.00149635784664965,0.162729965916785,"MUT","adaptor-related protein complex AP-4, sigma 1 [Source:MGI Symbol;Acc:MGI:1337065]"
"133","Med22",502.573264838124,0.145253778004604,0.0457462290921364,3.17520768131624,0.00149729296422769,0.162729965916785,"MUT","mediator complex subunit 22 [Source:MGI Symbol;Acc:MGI:98446]"
"134","Exosc7",458.995351525285,0.238301108066453,0.0752752109437387,3.16573152142425,0.00154693501175744,0.162729965916785,"MUT","exosome component 7 [Source:MGI Symbol;Acc:MGI:1913696]"
"135","Eif5a",8795.5766890563,0.252238220046064,0.0797259608470818,3.16381536661401,0.00155715545858367,0.162729965916785,"MUT","eukaryotic translation initiation factor 5A [Source:MGI Symbol;Acc:MGI:106248]"
"136","Npm3",505.478337983294,0.338740810852025,0.107067482980462,3.16380661450536,0.00155720228317846,0.162729965916785,"MUT","nucleoplasmin 3 [Source:MGI Symbol;Acc:MGI:894653]"
