"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description"
"1110051M20Rik","1110051M20Rik",130.307920377442,0.0432782375984668,0.146788449117356,0.294834081691715,0.768120629646458,1,"RIKEN cDNA 1110051M20 gene [Source:MGI Symbol;Acc:MGI:1915079]"
"1110059E24Rik","1110059E24Rik",1547.74797584228,0.107172925513638,0.118458942706005,0.904726338640579,0.365610383951769,1,"RIKEN cDNA 1110059E24 gene [Source:MGI Symbol;Acc:MGI:1913456]"
"1110059G10Rik","1110059G10Rik",435.498667493772,0.0898012717597426,0.105330143377027,0.852569538791007,0.393898060876142,1,"RIKEN cDNA 1110059G10 gene [Source:MGI Symbol;Acc:MGI:1913452]"
"1190002N15Rik","1190002N15Rik",513.985185787396,0.0960655227707007,0.134837890667698,0.712451984342073,0.476184934555409,1,"RIKEN cDNA 1190002N15 gene [Source:MGI Symbol;Acc:MGI:1916111]"
"1190005I06Rik","1190005I06Rik",14.738008672183,0.0269493801866004,0.461635163063874,0.0583780923613733,0.953447464769245,1,"RIKEN cDNA 1190005I06 gene [Source:MGI Symbol;Acc:MGI:1916168]"
"1190007I07Rik","1190007I07Rik",149.294924223353,0.0552108777373348,0.117537497333989,0.469729907388193,0.638547997653481,1,"RIKEN cDNA 1190007I07 gene [Source:MGI Symbol;Acc:MGI:3698433]"
"1300017J02Rik","1300017J02Rik",1.85052216236791,-0.738646737129054,0.809714210045027,-0.912231411979269,0.361646911427832,1,"RIKEN cDNA 1300017J02 gene [Source:MGI Symbol;Acc:MGI:1919025]"
"1500009C09Rik","1500009C09Rik",1.83133824456883,-0.757732592948307,0.788818097008729,-0.960592303627032,0.336757199974587,1,"RIKEN cDNA 1500009C09 gene [Source:MGI Symbol;Acc:MGI:1923755]"
"1500009L16Rik","1500009L16Rik",117.103712555297,-0.128991863063844,0.18873390519705,-0.683458877879781,0.494316926450249,1,"RIKEN cDNA 1500009L16 gene [Source:MGI Symbol;Acc:MGI:1917034]"
"1500011B03Rik","1500011B03Rik",107.115278717134,-0.0518912196619054,0.171467129146397,-0.30263071365475,0.7621713052952,1,"RIKEN cDNA 1500011B03 gene [Source:MGI Symbol;Acc:MGI:1913486]"
"1500011K16Rik","1500011K16Rik",154.846044119304,0.0279351417022823,0.154978431920428,0.180251802500011,0.856954891862541,1,"RIKEN cDNA 1500011K16 gene [Source:MGI Symbol;Acc:MGI:1915135]"
"1500015O10Rik","1500015O10Rik",6.00530463180667,-0.630625251089264,0.404976822263525,-1.55718850171358,0.119425737513172,1,"RIKEN cDNA 1500015O10 gene [Source:MGI Symbol;Acc:MGI:1926146]"
"1520401A03Rik","1520401A03Rik",1.97784534030257,-0.0673487925635987,0.676598588218244,-0.099540249915323,0.920709331758234,1,"RIKEN cDNA 1520401A03 gene [Source:MGI Symbol;Acc:MGI:2443785]"
"1600002H07Rik","1600002H07Rik",111.54394693183,0.125196631814233,0.163825001246308,0.764209558136989,0.44474237152525,1,"RIKEN cDNA 1600002H07 gene [Source:MGI Symbol;Acc:MGI:1919266]"
"1600002K03Rik","1600002K03Rik",116.761788141793,0.160354025885989,0.205326077551843,0.780972528175343,0.434818652457954,1,"RIKEN cDNA 1600002K03 gene [Source:MGI Symbol;Acc:MGI:1917020]"
"1600012H06Rik","1600012H06Rik",855.669908824958,0.0333576503511961,0.0767622433073227,0.434558044605947,0.663883254169554,1,"RIKEN cDNA 1600012H06 gene [Source:MGI Symbol;Acc:MGI:1915162]"
"1600014C23Rik","1600014C23Rik",0.332557597048123,0.714413893352408,2.57766003821375,0.277155979749555,0.781660339080631,1,"RIKEN cDNA 1600014C23 gene [Source:MGI Symbol;Acc:MGI:1919490]"
"1600015I10Rik","1600015I10Rik",0.419741252034478,-1.18506252274044,1.23290746977902,-0.961193399982278,0.3364549342974,1,"RIKEN cDNA 1600015I10 gene [Source:MGI Symbol;Acc:MGI:1917011]"
"1700001C02Rik","1700001C02Rik",0.071901051171764,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700001C02 gene [Source:MGI Symbol;Acc:MGI:1922684]"
"1700001C19Rik","1700001C19Rik",5.24818878906538,0.328328800850575,0.426046507244633,0.770640752283063,0.440919898926718,1,"RIKEN cDNA 1700001C19 gene [Source:MGI Symbol;Acc:MGI:1922712]"
"1700001J03Rik","1700001J03Rik",1.22259632295254,-1.27321094519322,0.970982526998287,-1.31126040870091,0.189769799423472,1,"RIKEN cDNA 1700001J03 gene [Source:MGI Symbol;Acc:MGI:1916532]"
"1700001K19Rik","1700001K19Rik",0.0314570711703543,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700001K19 gene [Source:MGI Symbol;Acc:MGI:1913573]"
"1700001L19Rik","1700001L19Rik",2.56993121085552,-0.213974399532184,0.530303800663893,-0.403493995827121,0.686584850843329,1,"RIKEN cDNA 1700001L19 gene [Source:MGI Symbol;Acc:MGI:1916565]"
"1700001O22Rik","1700001O22Rik",8.17494804087352,0.108395074963868,0.316416058835938,0.342571345343982,0.731920962120177,1,"RIKEN cDNA 1700001O22 gene [Source:MGI Symbol;Acc:MGI:1923631]"
"1700001P01Rik","1700001P01Rik",0.672753883973353,-0.749969080227232,1.14554488947233,-0.654683275286307,0.512671695489331,1,"RIKEN cDNA 1700001P01 gene [Source:MGI Symbol;Acc:MGI:1919465]"
"1700003E16Rik","1700003E16Rik",7.401725077189,-0.205063030166148,0.372865082013055,-0.549965765254919,0.582342854988662,1,"RIKEN cDNA 1700003E16 gene [Source:MGI Symbol;Acc:MGI:1919087]"
"1700003F12Rik","1700003F12Rik",0.430808062247378,-0.288646380056018,1.46240746703566,-0.197377534348284,0.843532108796264,1,"RIKEN cDNA 1700003F12 gene [Source:MGI Symbol;Acc:MGI:1922730]"
"1700006A11Rik","1700006A11Rik",0.0258342585067274,-0.0937496566498266,3.67518704391891,-0.0255088123487342,0.979649119537774,1,"RIKEN cDNA 1700006A11 gene [Source:MGI Symbol;Acc:MGI:1919074]"
"1700006E09Rik","1700006E09Rik",0.0276761697179685,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700006E09 gene [Source:MGI Symbol;Acc:MGI:1922687]"
"1700007B14Rik","1700007B14Rik",0.136006077085037,-0.242119495052654,3.67518704391891,-0.0658795027734093,0.947473759542796,1,"RIKEN cDNA 1700007B14 gene [Source:MGI Symbol;Acc:MGI:1919081]"
"1700007G11Rik","1700007G11Rik",0.663508041798442,0.0399248775188853,1.11622271050613,0.0357678419755337,0.971467475037203,1,"RIKEN cDNA 1700007G11 gene [Source:MGI Symbol;Acc:MGI:1916571]"
"1700007K09Rik","1700007K09Rik",0.583572011744143,-0.313247047366517,1.20141715160489,-0.260731292996836,0.794299732177023,1,"RIKEN cDNA 1700007K09 gene [Source:MGI Symbol;Acc:MGI:1916568]"
"1700007K13Rik","1700007K13Rik",1.2558647330193,-0.876898122385782,0.763386528001213,-1.14869478333837,0.250681857677505,1,"RIKEN cDNA 1700007K13 gene [Source:MGI Symbol;Acc:MGI:1916577]"
"1700008O03Rik","1700008O03Rik",27.7802891356098,0.00061436939455786,0.326382985389645,0.00188235729820416,0.998498097060789,1,"RIKEN cDNA 1700008O03 gene [Source:MGI Symbol;Acc:MGI:1916599]"
"1700009N14Rik","1700009N14Rik",0.484735857532868,-0.495851367010959,1.24197091162472,-0.39924555589011,0.689712279057131,1,"RIKEN cDNA 1700009N14 gene [Source:MGI Symbol;Acc:MGI:1922721]"
"1700010B08Rik","1700010B08Rik",0.0508932199986885,0.634563254748709,3.67518704391891,0.17266148556947,0.862917519095323,1,"RIKEN cDNA 1700010B08 gene [Source:MGI Symbol;Acc:MGI:1922735]"
"1700010I14Rik","1700010I14Rik",40.0223773354396,-0.0838672821251898,0.144364685162646,-0.580940428960877,0.561280603249156,1,"RIKEN cDNA 1700010I14 gene [Source:MGI Symbol;Acc:MGI:1914181]"
"1700011E24Rik","1700011E24Rik",0.234433304066585,0.481098514666793,2.01513509029699,0.238742562214968,0.811305211009373,1,"RIKEN cDNA 1700011E24 gene [Source:MGI Symbol;Acc:MGI:1922717]"
"1700011H14Rik","1700011H14Rik",548.327441297183,0.12911984884781,0.287018209507972,0.449866400703832,0.652806775768214,1,"RIKEN cDNA 1700011H14 gene [Source:MGI Symbol;Acc:MGI:1914332]"
"1700011I03Rik","1700011I03Rik",1.66664670777737,-0.335207901520934,0.620828194635145,-0.539936659477801,0.58924071508297,1,"RIKEN cDNA 1700011I03 gene [Source:MGI Symbol;Acc:MGI:1922694]"
"1700011L22Rik","1700011L22Rik",0.239046575112603,1.03871649896605,2.01463963791005,0.515584265999847,0.606144801735416,1,"RIKEN cDNA 1700011L22 gene [Source:MGI Symbol;Acc:MGI:1914937]"
"1700012B07Rik","1700012B07Rik",3.61269093787497,-0.306161807422912,0.518611011113632,-0.590349608592922,0.554956286853415,1,"RIKEN cDNA 1700012B07 gene [Source:MGI Symbol;Acc:MGI:1916574]"
"1700013D24Rik","1700013D24Rik",0.0286293174106586,-0.0937496566498265,3.67518704391891,-0.0255088123487342,0.979649119537774,1,"RIKEN cDNA 1700013D24 gene [Source:MGI Symbol;Acc:MGI:1924171]"
"1700013F07Rik","1700013F07Rik",0.653790611976963,-0.567318453044783,0.985342860678757,-0.575757409612715,0.564779164939502,1,"RIKEN cDNA 1700013F07 gene [Source:MGI Symbol;Acc:MGI:1922754]"
"1700013H16Rik","1700013H16Rik",0.631534606960615,-0.654053961649198,1.14803075274932,-0.569718154398617,0.568868874838166,1,"RIKEN cDNA 1700013H16 gene [Source:MGI Symbol;Acc:MGI:1922764]"
"1700014D04Rik","1700014D04Rik",0.827856985508614,-2.13605437861429,1.16444272390343,-1.83440055467377,0.0665945573482182,1,"RIKEN cDNA 1700014D04 gene [Source:MGI Symbol;Acc:MGI:1921474]"
"1700015E13Rik","1700015E13Rik",0.0620171576725537,0.318418659071065,3.67518704391891,0.0866401234184616,0.930957571921209,1,"RIKEN cDNA 1700015E13 gene [Source:MGI Symbol;Acc:MGI:1924175]"
"1700015F17Rik","1700015F17Rik",0.0848523031308993,0.163645158181255,3.67518704391891,0.044527028482,0.964484307725021,1,"RIKEN cDNA 1700015F17 gene [Source:MGI Symbol;Acc:MGI:2686532]"
"1700015G11Rik","1700015G11Rik",0.0448950369823777,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700015G11 gene [Source:MGI Symbol;Acc:MGI:1922779]"
"1700016C15Rik","1700016C15Rik",12.036695250601,0.37951036279098,0.402221913028425,0.943534776446057,0.345407435975456,1,"RIKEN cDNA 1700016C15 gene [Source:MGI Symbol;Acc:MGI:1916678]"
"1700016D06Rik","1700016D06Rik",1.08396904590956,-0.0818699378279545,1.06746965111868,-0.0766953306280484,0.938865919220249,1,"RIKEN cDNA 1700016D06 gene [Source:MGI Symbol;Acc:MGI:1923663]"
"1700016H13Rik","1700016H13Rik",1.97340961110086,-0.212416213292672,0.555965416665107,-0.38206731376715,0.702411435805524,1,"RIKEN cDNA 1700016H13 gene [Source:MGI Symbol;Acc:MGI:1921468]"
"1700016K19Rik","1700016K19Rik",2.76734994824063,0.162591247401393,0.548617669598761,0.296365313060926,0.766951112233875,1,"RIKEN cDNA 1700016K19 gene [Source:MGI Symbol;Acc:MGI:1921480]"
"1700017B05Rik","1700017B05Rik",718.863201483335,0.017032429397354,0.103827657784275,0.164045204917775,0.86969555743665,1,"RIKEN cDNA 1700017B05 gene [Source:MGI Symbol;Acc:MGI:1921461]"
"1700017D01Rik","1700017D01Rik",3.28324649734234,0.0580718090406875,0.527415211690215,0.11010643560049,0.912324964322339,1,"RIKEN cDNA 1700017D01 gene [Source:MGI Symbol;Acc:MGI:1916619]"
"1700018C11Rik","1700018C11Rik",0.111179507998175,0.386734422139246,3.67518704391891,0.105228500622615,0.916194496036443,1,"RIKEN cDNA 1700018C11 gene [Source:MGI Symbol;Acc:MGI:1922774]"
"1700019A02Rik","1700019A02Rik",0.336079709133033,0.955318500222283,1.45316894810329,0.657403601604058,0.510921436417486,1,"RIKEN cDNA 1700019A02 gene [Source:MGI Symbol;Acc:MGI:1916647]"
"1700019B03Rik","1700019B03Rik",0.232209094311328,0.234534693616808,2.3266447794517,0.100803825185587,0.919706190252174,1,"RIKEN cDNA 1700019B03 gene [Source:MGI Symbol;Acc:MGI:1923656]"
"1700019D03Rik","1700019D03Rik",551.438881441966,0.0720390503876081,0.108038159167375,0.666792649400879,0.504904588607726,1,"RIKEN cDNA 1700019D03 gene [Source:MGI Symbol;Acc:MGI:1914330]"
"1700019N19Rik","1700019N19Rik",0.111689508645506,-0.275919836228698,3.67518704391891,-0.0750764064335839,0.940153919773744,1,"RIKEN cDNA 1700019N19 gene [Source:MGI Symbol;Acc:MGI:1914757]"
"1700020A23Rik","1700020A23Rik",0.0513146100873808,-0.11735413909249,3.67518704391891,-0.0319314738787697,0.974526698905726,1,"RIKEN cDNA 1700020A23 gene [Source:MGI Symbol;Acc:MGI:1922906]"
"1700020D05Rik","1700020D05Rik",3.8682973703562,-0.172950592622194,0.508987470127452,-0.339793418841698,0.734012104356501,1,"RIKEN cDNA 1700020D05 gene [Source:MGI Symbol;Acc:MGI:1922805]"
"1700020L24Rik","1700020L24Rik",14.3171720086663,0.252907075865024,0.326815614976276,0.773852485241205,0.439018030648072,1,"RIKEN cDNA 1700020L24 gene [Source:MGI Symbol;Acc:MGI:1913580]"
"1700020N01Rik","1700020N01Rik",1.60282679490969,-0.320314856878728,0.717136873352062,-0.446657909781578,0.655122076381418,1,"RIKEN cDNA 1700020N01 gene [Source:MGI Symbol;Acc:MGI:1914942]"
"1700021F05Rik","1700021F05Rik",609.128023205853,0.107538473327666,0.163494620675059,0.657749306268587,0.510699233704237,1,"RIKEN cDNA 1700021F05 gene [Source:MGI Symbol;Acc:MGI:1915101]"
"1700022I11Rik","1700022I11Rik",4.42379002723216,-0.12338549002178,0.458317120060921,-0.269214228797255,0.787764831356553,1,"RIKEN cDNA 1700022I11 gene [Source:MGI Symbol;Acc:MGI:1914567]"
"1700023F06Rik","1700023F06Rik",4.9249135601475,-0.585887720994304,0.540847258789578,-1.08327760097283,0.278685224334295,1,"RIKEN cDNA 1700023F06 gene [Source:MGI Symbol;Acc:MGI:1916691]"
"1700024G13Rik","1700024G13Rik",0.182773540639125,0.187186062458675,2.79247032734813,0.0670324266744978,0.946555888493211,1,"RIKEN cDNA 1700024G13 gene [Source:MGI Symbol;Acc:MGI:1914335]"
"1700024P04Rik","1700024P04Rik",0.0268307876906874,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700024P04 gene [Source:MGI Symbol;Acc:MGI:1916632]"
"1700024P16Rik","1700024P16Rik",262.680050815396,0.0142121431149878,0.438014037095811,0.0324467754714423,0.974115760675194,1,"RIKEN cDNA 1700024P16 gene [Source:MGI Symbol;Acc:MGI:2685466]"
"1700025B11Rik","1700025B11Rik",0.190758969719707,0.115242035247436,3.29255901711773,0.0350007500695668,0.972079142772014,1,"RIKEN cDNA 1700025B11 gene [Source:MGI Symbol;Acc:MGI:1923659]"
"1700025G04Rik","1700025G04Rik",1155.65789056311,0.171687773811359,0.140842216245043,1.21900789684145,0.222841195262322,1,"RIKEN cDNA 1700025G04 gene [Source:MGI Symbol;Acc:MGI:1916649]"
"1700027J19Rik","1700027J19Rik",996.240044238282,0.111431690029795,0.149703866889856,0.744347439680904,0.456666308105083,1,"CDC42 effector protein (Rho GTPase binding) 5 [Source:MGI Symbol;Acc:MGI:1929745]"
"1700028K03Rik","1700028K03Rik",1.74561943157181,-1.57293160330037,0.890370244643382,-1.76660396364702,0.0772945767281906,1,"RIKEN cDNA 1700028K03 gene [Source:MGI Symbol;Acc:MGI:1923671]"
"1700028P14Rik","1700028P14Rik",0.0627155750216766,-0.120848687828439,3.67518704391891,-0.0328823230992825,0.973768429296189,1,"RIKEN cDNA 1700028P14 gene [Source:MGI Symbol;Acc:MGI:1914733]"
"1700029F12Rik","1700029F12Rik",0.0326907789225982,0.347226951655198,3.67518704391891,0.0944787156424409,0.924728889264027,1,"RIKEN cDNA 1700029F12 gene [Source:MGI Symbol;Acc:MGI:1913729]"
"1700029H14Rik","1700029H14Rik",0.223109091948783,-0.186504428471074,2.33137316362078,-0.0799976732087883,0.936239106551642,1,"RIKEN cDNA 1700029H14 gene [Source:MGI Symbol;Acc:MGI:1913751]"
"1700029I15Rik","1700029I15Rik",22.858713341723,-0.128761635678389,0.217140373660324,-0.592987998997427,0.553189183808209,1,"RIKEN cDNA 1700029I15 gene [Source:MGI Symbol;Acc:MGI:1916742]"
"1700029J07Rik","1700029J07Rik",28.7016805249868,-0.325965155769831,0.270945656038194,-1.20306470506352,0.228951282300705,1,"RIKEN cDNA 1700029J07 gene [Source:MGI Symbol;Acc:MGI:1916729]"
"1700030J22Rik","1700030J22Rik",25.7758557041644,-0.29327353553954,0.17145009336135,-1.71054754062707,0.087164670174603,1,"RIKEN cDNA 1700030J22 gene [Source:MGI Symbol;Acc:MGI:1916778]"
"1700030K09Rik","1700030K09Rik",80.8701318747409,-0.272023882877879,0.154964007295011,-1.75540041604639,0.0791908409620702,1,"RIKEN cDNA 1700030K09 gene [Source:MGI Symbol;Acc:MGI:1919504]"
"1700034I23Rik","1700034I23Rik",0.665313254918489,-0.505799960754391,1.34820857536124,-0.375164473804704,0.707538149583084,1,"RIKEN cDNA 1700034I23 gene [Source:MGI Symbol;Acc:MGI:1920547]"
"1700034J05Rik","1700034J05Rik",0.0294909421442333,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700034J05 gene [Source:MGI Symbol;Acc:MGI:1920594]"
"1700037C18Rik","1700037C18Rik",54.4317530432549,-0.048973930039415,0.21076548033337,-0.232362196892738,0.816256707933396,1,"RIKEN cDNA 1700037C18 gene [Source:MGI Symbol;Acc:MGI:1920511]"
"1700037H04Rik","1700037H04Rik",264.401086397596,0.056766985977619,0.201899582405609,0.281164454632581,0.778584266469216,1,"RIKEN cDNA 1700037H04 gene [Source:MGI Symbol;Acc:MGI:1914576]"
"1700040L02Rik","1700040L02Rik",67.169742760494,0.131630575631101,0.184406733950883,0.713805688170592,0.475347341865028,1,"RIKEN cDNA 1700040L02 gene [Source:MGI Symbol;Acc:MGI:1920537]"
"1700048O20Rik","1700048O20Rik",20.0291195965138,-0.341613241396334,0.237154128820681,-1.440469297731,0.149734670245485,1,"RIKEN cDNA 1700048O20 gene [Source:MGI Symbol;Acc:MGI:1920637]"
"1700056E22Rik","1700056E22Rik",15.4063523763992,-0.00762149982682148,0.399105150067846,-0.0190964707559546,0.984764146846582,1,"RIKEN cDNA 1700056E22 gene [Source:MGI Symbol;Acc:MGI:1920613]"
"1700057G04Rik","1700057G04Rik",3.508036741142,1.54243612557888,1.02215513018098,1.50900394669622,0.131297774203059,1,"RIKEN cDNA 1700057G04 gene [Source:MGI Symbol;Acc:MGI:1925709]"
"1700061G19Rik","1700061G19Rik",10.2959431737652,-0.194249417617776,0.377760105089658,-0.514213690118687,0.607102597334177,1,"RIKEN cDNA 1700061G19 gene [Source:MGI Symbol;Acc:MGI:1925875]"
"1700064H15Rik","1700064H15Rik",0.900575323077628,-0.28885527977149,0.876563121372644,-0.329531636374527,0.741753885645391,1,"RIKEN cDNA 1700064H15 gene [Source:MGI Symbol;Acc:MGI:1920674]"
"1700066B19Rik","1700066B19Rik",282.347769419339,0.157307565774093,0.172775381043715,0.910474425371356,0.362572363199789,1,"RIKEN cDNA 1700066B19 gene [Source:MGI Symbol;Acc:MGI:1920699]"
"1700066M21Rik","1700066M21Rik",208.727298841762,0.10095517528029,0.146445689559773,0.689369387270937,0.490590842823675,1,"RIKEN cDNA 1700066M21 gene [Source:MGI Symbol;Acc:MGI:1920717]"
"1700067K01Rik","1700067K01Rik",1.40552063132227,0.140496802391418,0.75560438020397,0.185939634645172,0.852492100192468,1,"RIKEN cDNA 1700067K01 gene [Source:MGI Symbol;Acc:MGI:1920703]"
"1700067P10Rik","1700067P10Rik",0.115075413998757,0,3.67518704391891,0,1,1,"RIKEN cDNA 1700067P10 gene [Source:MGI Symbol;Acc:MGI:1915474]"
"1700069L16Rik","1700069L16Rik",0.0774792833031592,-0.560785798238733,3.67518704391891,-0.152587008916084,0.878723970406495,1,"RIKEN cDNA 1700069L16 gene [Source:MGI Symbol;Acc:MGI:1920726]"
"1700086D15Rik","1700086D15Rik",0.069067014680506,-0.199496757583258,3.67518704391891,-0.0542820692387213,0.956710435163535,1,"RIKEN cDNA 1700086D15 gene [Source:MGI Symbol;Acc:MGI:1921532]"
"1700088E04Rik","1700088E04Rik",29.1174019967573,-0.00839935483308847,0.374886360379103,-0.022405069164412,0.982124836759471,1,"RIKEN cDNA 1700088E04 gene [Source:MGI Symbol;Acc:MGI:1920774]"
"1700092M07Rik","1700092M07Rik",1.56615478406554,0.764469927603681,0.637467344938903,1.19922994279331,0.230438547378594,1,"RIKEN cDNA 1700092M07 gene [Source:MGI Symbol;Acc:MGI:1921557]"
"1700093K21Rik","1700093K21Rik",0.875265856262902,0.962970606839566,1.00904122446375,0.954342184930386,0.339910461130658,1,"RIKEN cDNA 1700093K21 gene [Source:MGI Symbol;Acc:MGI:1914608]"
"1700102P08Rik","1700102P08Rik",10.2887258594567,-0.114485515910365,0.261599634621698,-0.437636375432725,0.661649898028611,1,"RIKEN cDNA 1700102P08 gene [Source:MGI Symbol;Acc:MGI:2148248]"
"1700109H08Rik","1700109H08Rik",27.9090179060433,0.051591632915284,0.367468731417274,0.140397341336506,0.888346058354816,1,"RIKEN cDNA 1700109H08 gene [Source:MGI Symbol;Acc:MGI:1924286]"
"1700112E06Rik","1700112E06Rik",19.7678369878474,-0.566890740056046,0.477679739033853,-1.18675902227427,0.235322686533902,1,"RIKEN cDNA 1700112E06 gene [Source:MGI Symbol;Acc:MGI:1923883]"
"1700113H08Rik","1700113H08Rik",0.458991109876662,-0.759521308071038,1.60771127922365,-0.472423946940151,0.636624214892491,1,"RIKEN cDNA 1700113H08 gene [Source:MGI Symbol;Acc:MGI:1923890]"
"1700122O11Rik","1700122O11Rik",0.242316573694651,-0.284890011623421,2.31224546747449,-0.12320924211156,0.901941407186868,1,"RIKEN cDNA 1700122O11 gene [Source:MGI Symbol;Acc:MGI:1923901]"
"1700123L14Rik","1700123L14Rik",0.191764264203939,0.237815213566387,2.3862887604123,0.0996590259786072,0.92061503106868,1,"RIKEN cDNA 1700123L14 gene [Source:MGI Symbol;Acc:MGI:1925732]"
"1700123O20Rik","1700123O20Rik",628.552087901294,0.0240109376021791,0.10707893183101,0.224235871535148,0.82257377261122,1,"RIKEN cDNA 1700123O20 gene [Source:MGI Symbol;Acc:MGI:1920893]"
"1700125H20Rik","1700125H20Rik",0.0326907789225983,0.347226951655198,3.67518704391891,0.094478715642441,0.924728889264027,1,"RIKEN cDNA 1700125H20 gene [Source:MGI Symbol;Acc:MGI:1920884]"
