"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"P58252",-0.568998695405404,23.8252002476667,-2.00753725561299,0.0541613956067936,0.905241492533831,-4.52052394823513,"P58252","P58252","P58252","reviewed","EF2_MOUSE","Elongation factor 2 (EF-2) (EC 3.6.5.-)","Eef2","Mus musculus (Mouse)",858,"cellular response to brain-derived neurotrophic factor stimulus [GO:1990416]; glial cell proliferation [GO:0014009]; hematopoietic progenitor cell differentiation [GO:0002244]; positive regulation of cytoplasmic translation [GO:2000767]; response to endoplasmic reticulum stress [GO:0034976]; response to estradiol [GO:0032355]; response to ethanol [GO:0045471]; response to folic acid [GO:0051593]; response to hydrogen peroxide [GO:0042542]; response to ischemia [GO:0002931]; response to xenobiotic stimulus [GO:0009410]; skeletal muscle cell differentiation [GO:0035914]; skeletal muscle contraction [GO:0003009]; translation at postsynapse [GO:0140242]; translational elongation [GO:0006414]","GO:0002039; GO:0002244; GO:0002931; GO:0003009; GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0005840; GO:0005886; GO:0006414; GO:0008097; GO:0009410; GO:0014009; GO:0016235; GO:0019901; GO:0032355; GO:0034976; GO:0035914; GO:0042542; GO:0043022; GO:0045202; GO:0045471; GO:0051015; GO:0051593; GO:0098794; GO:0098978; GO:0106222; GO:0140242; GO:1990416; GO:1990904; GO:2000767","aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; synapse [GO:0045202]","5S rRNA binding [GO:0008097]; actin filament binding [GO:0051015]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; lncRNA binding [GO:0106222]; p53 binding [GO:0002039]; protein kinase binding [GO:0019901]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]","","aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; synapse [GO:0045202]; 5S rRNA binding [GO:0008097]; actin filament binding [GO:0051015]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; lncRNA binding [GO:0106222]; p53 binding [GO:0002039]; protein kinase binding [GO:0019901]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; cellular response to brain-derived neurotrophic factor stimulus [GO:1990416]; glial cell proliferation [GO:0014009]; hematopoietic progenitor cell differentiation [GO:0002244]; positive regulation of cytoplasmic translation [GO:2000767]; response to endoplasmic reticulum stress [GO:0034976]; response to estradiol [GO:0032355]; response to ethanol [GO:0045471]; response to folic acid [GO:0051593]; response to hydrogen peroxide [GO:0042542]; response to ischemia [GO:0002931]; response to xenobiotic stimulus [GO:0009410]; skeletal muscle cell differentiation [GO:0035914]; skeletal muscle contraction [GO:0003009]; translation at postsynapse [GO:0140242]; translational elongation [GO:0006414]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P13639}. Nucleus {ECO:0000250|UniProtKB:P13639}. Note=Phosphorylation by CSK promotes cleavage and SUMOylation-dependent nuclear translocation of the C-terminal cleavage product. {ECO:0000250|UniProtKB:P13639}.",FALSE
"Q91XL9",-1.36413098598649,16.2167286406667,-2.00693919982154,0.0542286359049171,0.905241492533831,-4.52057831265887,"Q91XL9","Q91XL9","Q91XL9","reviewed","OSBL1_MOUSE","Oxysterol-binding protein-related protein 1 (ORP-1) (OSBP-related protein 1)","Osbpl1a Orp1 Orp1a Orp1l","Mus musculus (Mouse)",950,"lipid transport [GO:0006869]","GO:0005770; GO:0006869; GO:0008289; GO:0044232","late endosome [GO:0005770]; organelle membrane contact site [GO:0044232]","lipid binding [GO:0008289]","","late endosome [GO:0005770]; organelle membrane contact site [GO:0044232]; lipid binding [GO:0008289]; lipid transport [GO:0006869]","SUBCELLULAR LOCATION: Late endosome {ECO:0000250|UniProtKB:Q9BXW6}. Note=Colocalizes with RAB7A, RAB9A and LAMP1 in late endosomes. {ECO:0000250|UniProtKB:Q9BXW6}.",FALSE
"Q8C863",-0.49879531937838,18.5072488146667,-2.00646256634305,0.0542822769968039,0.905241492533831,-4.52062163351401,"Q8C863","Q8C863","Q8C863","reviewed","ITCH_MOUSE","E3 ubiquitin-protein ligase Itchy (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase Itchy homolog)","Itch","Mus musculus (Mouse)",864,"apoptotic process [GO:0006915]; CD4-positive, alpha-beta T cell proliferation [GO:0035739]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of apoptotic process [GO:0043066]; negative regulation of canonical NF-kappaB signal transduction [GO:0043124]; negative regulation of CD4-positive, alpha-beta T cell proliferation [GO:2000562]; negative regulation of cytoplasmic pattern recognition receptor signaling pathway [GO:0039532]; negative regulation of defense response to virus [GO:0050687]; negative regulation of JNK cascade [GO:0046329]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of receptor catabolic process [GO:2000646]; positive regulation of T cell anergy [GO:0002669]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein branched polyubiquitination [GO:0141198]; protein catabolic process [GO:0030163]; protein K29-linked ubiquitination [GO:0035519]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; receptor internalization [GO:0031623]; regulation of protein deubiquitination [GO:0090085]; T cell anergy [GO:0002870]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0000209; GO:0002669; GO:0002870; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0005938; GO:0006511; GO:0006513; GO:0006915; GO:0016020; GO:0016567; GO:0016874; GO:0030163; GO:0031410; GO:0031623; GO:0031901; GO:0034450; GO:0035519; GO:0035739; GO:0039532; GO:0043021; GO:0043066; GO:0043124; GO:0043161; GO:0044389; GO:0045087; GO:0045236; GO:0045732; GO:0046329; GO:0050687; GO:0051607; GO:0051865; GO:0061630; GO:0070534; GO:0070936; GO:0090085; GO:0141198; GO:1990763; GO:2000562; GO:2000646","cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ubiquitin ligase complex [GO:0000151]","arrestin family protein binding [GO:1990763]; CXCR chemokine receptor binding [GO:0045236]; ligase activity [GO:0016874]; ribonucleoprotein complex binding [GO:0043021]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-like protein ligase binding [GO:0044389]; ubiquitin-ubiquitin ligase activity [GO:0034450]","Q80TQ2; O89091","cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ubiquitin ligase complex [GO:0000151]; arrestin family protein binding [GO:1990763]; CXCR chemokine receptor binding [GO:0045236]; ligase activity [GO:0016874]; ribonucleoprotein complex binding [GO:0043021]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-like protein ligase binding [GO:0044389]; ubiquitin-ubiquitin ligase activity [GO:0034450]; apoptotic process [GO:0006915]; CD4-positive, alpha-beta T cell proliferation [GO:0035739]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of apoptotic process [GO:0043066]; negative regulation of canonical NF-kappaB signal transduction [GO:0043124]; negative regulation of CD4-positive, alpha-beta T cell proliferation [GO:2000562]; negative regulation of cytoplasmic pattern recognition receptor signaling pathway [GO:0039532]; negative regulation of defense response to virus [GO:0050687]; negative regulation of JNK cascade [GO:0046329]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of receptor catabolic process [GO:2000646]; positive regulation of T cell anergy [GO:0002669]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein branched polyubiquitination [GO:0141198]; protein catabolic process [GO:0030163]; protein K29-linked ubiquitination [GO:0035519]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; receptor internalization [GO:0031623]; regulation of protein deubiquitination [GO:0090085]; T cell anergy [GO:0002870]; ubiquitin-dependent protein catabolic process [GO:0006511]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q96J02}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q96J02}; Cytoplasmic side {ECO:0000250|UniProtKB:Q96J02}. Cytoplasm {ECO:0000250|UniProtKB:Q96J02}. Nucleus {ECO:0000250|UniProtKB:Q96J02}. Early endosome membrane {ECO:0000250|UniProtKB:Q96J02}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q96J02}; Cytoplasmic side {ECO:0000250|UniProtKB:Q96J02}. Endosome membrane {ECO:0000250|UniProtKB:Q96J02}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q96J02}; Cytoplasmic side {ECO:0000250|UniProtKB:Q96J02}. Note=May be recruited to exosomes by NDFIP1. Localizes to plasma membrane upon CXCL12 stimulation where it co-localizes with CXCL4. Localization to early endosomes is increased upon CXCL12 stimulation where it co-localizes with DTX3L and CXCL4. {ECO:0000250|UniProtKB:Q96J02}.",FALSE
"O35683",-2.40832806113513,18.43462166,-2.00510702886649,0.0544350861157714,0.905241492533831,-4.52074480794555,"O35683","O35683","O35683","reviewed","NDUA1_MOUSE","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 (Complex I-MWFE) (CI-MWFE) (NADH-ubiquinone oxidoreductase MWFE subunit)","Ndufa1","Mus musculus (Mouse)",70,"aerobic respiration [GO:0009060]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0005739; GO:0005743; GO:0009060; GO:0042776; GO:0045271","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]","","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]; aerobic respiration [GO:0009060]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:38575788}; Single-pass membrane protein {ECO:0000269|PubMed:38575788}; Matrix side {ECO:0000269|PubMed:38575788}.",FALSE
"Q8BTI9",-1.02290073710811,16.4422102476667,-2.00317117228719,0.0546539691443895,0.905241492533831,-4.52092063920519,"Q8BTI9","Q8BTI9","Q8BTI9","reviewed","PK3CB_MOUSE","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta) (Serine/threonine protein kinase PIK3CB) (EC 2.7.11.1)","Pik3cb","Mus musculus (Mouse)",1064,"angiogenesis involved in wound healing [GO:0060055]; autophagy [GO:0006914]; embryonic cleavage [GO:0040016]; endocytosis [GO:0006897]; endothelial cell proliferation [GO:0001935]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; intracellular calcium ion homeostasis [GO:0006874]; natural killer cell mediated cytotoxicity [GO:0042267]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular endothelial growth factor signaling pathway [GO:1900747]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; platelet activation [GO:0030168]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of gene expression [GO:0010628]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; positive regulation of Rac protein signal transduction [GO:0035022]; regulation of cell-matrix adhesion [GO:0001952]; response to ischemia [GO:0002931]; sphingosine-1-phosphate receptor signaling pathway [GO:0003376]","GO:0001935; GO:0001952; GO:0002931; GO:0003376; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0005943; GO:0006874; GO:0006897; GO:0006914; GO:0007156; GO:0010595; GO:0010628; GO:0016303; GO:0030168; GO:0030496; GO:0033031; GO:0035022; GO:0040016; GO:0042267; GO:0043409; GO:0043491; GO:0043560; GO:0045429; GO:0046854; GO:0046934; GO:0051898; GO:0060055; GO:0106310; GO:1900747; GO:1903298; GO:1903671","cytosol [GO:0005829]; midbody [GO:0030496]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phosphatidylinositol 3-kinase complex, class IA [GO:0005943]","1-phosphatidylinositol-3-kinase activity [GO:0016303]; 1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity [GO:0046934]; ATP binding [GO:0005524]; insulin receptor substrate binding [GO:0043560]; protein serine kinase activity [GO:0106310]","P26450","cytosol [GO:0005829]; midbody [GO:0030496]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phosphatidylinositol 3-kinase complex, class IA [GO:0005943]; 1-phosphatidylinositol-3-kinase activity [GO:0016303]; 1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity [GO:0046934]; ATP binding [GO:0005524]; insulin receptor substrate binding [GO:0043560]; protein serine kinase activity [GO:0106310]; angiogenesis involved in wound healing [GO:0060055]; autophagy [GO:0006914]; embryonic cleavage [GO:0040016]; endocytosis [GO:0006897]; endothelial cell proliferation [GO:0001935]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; intracellular calcium ion homeostasis [GO:0006874]; natural killer cell mediated cytotoxicity [GO:0042267]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular endothelial growth factor signaling pathway [GO:1900747]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; platelet activation [GO:0030168]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of gene expression [GO:0010628]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; positive regulation of Rac protein signal transduction [GO:0035022]; regulation of cell-matrix adhesion [GO:0001952]; response to ischemia [GO:0002931]; sphingosine-1-phosphate receptor signaling pathway [GO:0003376]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Interaction with PIK3R2 is required for nuclear localization and export.",FALSE
"Q8VC30",-0.616442956527026,24.6232680793333,-2.00283359270887,0.0546922175305115,0.905241492533831,-4.52095129201585,"Q8VC30","Q8VC30","Q8VC30","reviewed","TKFC_MOUSE","Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)]","Tkfc Dak","Mus musculus (Mouse)",578,"carbohydrate phosphorylation [GO:0046835]; fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate [GO:0061624]; glycerol metabolic process [GO:0006071]; glycolytic process through fructose-1-phosphate [GO:0061625]; negative regulation of MDA-5 signaling pathway [GO:0039534]","GO:0004371; GO:0005524; GO:0005829; GO:0006071; GO:0034012; GO:0039534; GO:0046835; GO:0046872; GO:0050354; GO:0061624; GO:0061625","cytosol [GO:0005829]","ATP binding [GO:0005524]; FAD-AMP lyase (cyclizing) activity [GO:0034012]; glycerone kinase activity [GO:0004371]; metal ion binding [GO:0046872]; triokinase activity [GO:0050354]","","cytosol [GO:0005829]; ATP binding [GO:0005524]; FAD-AMP lyase (cyclizing) activity [GO:0034012]; glycerone kinase activity [GO:0004371]; metal ion binding [GO:0046872]; triokinase activity [GO:0050354]; carbohydrate phosphorylation [GO:0046835]; fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate [GO:0061624]; glycerol metabolic process [GO:0006071]; glycolytic process through fructose-1-phosphate [GO:0061625]; negative regulation of MDA-5 signaling pathway [GO:0039534]","",FALSE
"Q4KML4",-0.52353707208108,19.5751428256667,-1.99936490111078,0.0550865896073525,0.905241492533831,-4.52126609853282,"Q4KML4","Q4KML4","Q4KML4","reviewed","ABRAL_MOUSE","Costars family protein ABRACL (ABRA C-terminal-like protein)","Abracl","Mus musculus (Mouse)",81,"","","","","","","",FALSE
"Q8BK06",-1.76953888532432,15.28588373,-1.99921490683445,0.0551036993103757,0.905241492533831,-4.52127970504678,"Q8BK06","Q8BK06","Q8BK06","reviewed","FBX9_MOUSE","F-box only protein 9","Fbxo9 MNCb-2471","Mus musculus (Mouse)",437,"fat cell differentiation [GO:0045444]; innate immune response [GO:0045087]; protein K48-linked ubiquitination [GO:0070936]; protein ubiquitination [GO:0016567]; regulation of TOR signaling [GO:0032006]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]","GO:0005737; GO:0016567; GO:0019005; GO:0031146; GO:0032006; GO:0045087; GO:0045444; GO:0070936; GO:1990756","cytoplasm [GO:0005737]; SCF ubiquitin ligase complex [GO:0019005]","ubiquitin-like ligase-substrate adaptor activity [GO:1990756]","","cytoplasm [GO:0005737]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; fat cell differentiation [GO:0045444]; innate immune response [GO:0045087]; protein K48-linked ubiquitination [GO:0070936]; protein ubiquitination [GO:0016567]; regulation of TOR signaling [GO:0032006]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9UK97}.",FALSE
"E9Q649",-1.24853580631081,16.543041693,-1.99739848233038,0.0553112675029791,0.905241492533831,-4.52144443684131,"E9Q649","E9Q649","E9Q649","reviewed","GCNT4_MOUSE","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4 (EC 2.4.1.102) (Core 2-branching enzyme 3) (Core2-GlcNAc-transferase 3) (C2GnT3)","Gcnt4","Mus musculus (Mouse)",455,"inter-male aggressive behavior [GO:0002121]; kidney morphogenesis [GO:0060993]; neutrophil homeostasis [GO:0001780]; protein glycosylation [GO:0006486]; thyroid hormone metabolic process [GO:0042403]; tissue morphogenesis [GO:0048729]","GO:0000139; GO:0001780; GO:0002121; GO:0003829; GO:0006486; GO:0042403; GO:0048729; GO:0060993","Golgi membrane [GO:0000139]","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity [GO:0003829]","","Golgi membrane [GO:0000139]; beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity [GO:0003829]; inter-male aggressive behavior [GO:0002121]; kidney morphogenesis [GO:0060993]; neutrophil homeostasis [GO:0001780]; protein glycosylation [GO:0006486]; thyroid hormone metabolic process [GO:0042403]; tissue morphogenesis [GO:0048729]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.",FALSE
"Q91YV9",-1.07785455002702,16.0734367783333,-1.99671721757473,0.0553892943139988,0.905241492533831,-4.52150620055941,"Q91YV9","Q91YV9","Q91YV9","reviewed","PGAP4_MOUSE","GPI-N-acetylgalactosamine transferase PGAP4 (GPI-GalNAc transferase PGAP4) (EC 2.4.1.-) (Post-GPI attachment to proteins GalNAc transferase 4) (Post-GPI attachment to proteins factor 4) (Transmembrane protein 246)","Pgap4 Tmem246","Mus musculus (Mouse)",403,"GPI anchor biosynthetic process [GO:0006506]","GO:0000139; GO:0006506; GO:0016757","Golgi membrane [GO:0000139]","glycosyltransferase activity [GO:0016757]","","Golgi membrane [GO:0000139]; glycosyltransferase activity [GO:0016757]; GPI anchor biosynthetic process [GO:0006506]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:Q9BRR3}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q8VEE4",0.863161437770275,20.1604116776667,1.99631579201913,0.0554353156903441,0.905241492533831,-4.52154258876598,"Q8VEE4","Q8VEE4","Q8VEE4","reviewed","RFA1_MOUSE","Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1)","Rpa1","Mus musculus (Mouse)",623,"base-excision repair [GO:0006284]; chromosome organization [GO:0051276]; DNA damage response [GO:0006974]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; hemopoiesis [GO:0030097]; homeostasis of number of cells within a tissue [GO:0048873]; in utero embryonic development [GO:0001701]; meiotic cell cycle [GO:0051321]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]; positive regulation of cell population proliferation [GO:0008284]; protein localization to chromosome [GO:0034502]; protein localization to site of double-strand break [GO:1990166]; telomere maintenance [GO:0000723]","GO:0000723; GO:0000724; GO:0000793; GO:0000794; GO:0000800; GO:0001673; GO:0001701; GO:0003682; GO:0003684; GO:0003697; GO:0005634; GO:0005654; GO:0005662; GO:0006260; GO:0006284; GO:0006289; GO:0006298; GO:0006974; GO:0008270; GO:0008284; GO:0016605; GO:0030097; GO:0034502; GO:0035861; GO:0048873; GO:0051276; GO:0051321; GO:0090734; GO:0098505; GO:0140463; GO:1990166","condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; DNA replication factor A complex [GO:0005662]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]; site of double-strand break [GO:0035861]","chromatin binding [GO:0003682]; chromatin-protein adaptor activity [GO:0140463]; damaged DNA binding [GO:0003684]; G-rich strand telomeric DNA binding [GO:0098505]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]","","condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; DNA replication factor A complex [GO:0005662]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]; site of double-strand break [GO:0035861]; chromatin binding [GO:0003682]; chromatin-protein adaptor activity [GO:0140463]; damaged DNA binding [GO:0003684]; G-rich strand telomeric DNA binding [GO:0098505]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]; chromosome organization [GO:0051276]; DNA damage response [GO:0006974]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; hemopoiesis [GO:0030097]; homeostasis of number of cells within a tissue [GO:0048873]; in utero embryonic development [GO:0001701]; meiotic cell cycle [GO:0051321]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]; positive regulation of cell population proliferation [GO:0008284]; protein localization to chromosome [GO:0034502]; protein localization to site of double-strand break [GO:1990166]; telomere maintenance [GO:0000723]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P27694}. Nucleus, PML body {ECO:0000250|UniProtKB:P27694}.",FALSE
"Q9R0M6",-2.19809719347297,18.363133394,-1.99532852989592,0.0555486429069608,0.905241492533831,-4.52163206520182,"Q9R0M6","Q9R0M6","Q9R0M6","reviewed","RAB9A_MOUSE","Ras-related protein Rab-9A (EC 3.6.5.2) (Sid 99)","Rab9a Rab9 Sid99","Mus musculus (Mouse)",201,"positive regulation of exocytosis [GO:0045921]; protein transport [GO:0015031]; Rab protein signal transduction [GO:0032482]; receptor-mediated endocytosis [GO:0006898]; regulation of protein localization [GO:0032880]","GO:0000139; GO:0003924; GO:0003925; GO:0005525; GO:0005764; GO:0005770; GO:0005789; GO:0005886; GO:0006898; GO:0015031; GO:0019003; GO:0030659; GO:0030670; GO:0032482; GO:0032880; GO:0042470; GO:0042802; GO:0045335; GO:0045921","cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]","G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]","Q9R0M6; Q8BPQ7-1","cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; positive regulation of exocytosis [GO:0045921]; protein transport [GO:0015031]; Rab protein signal transduction [GO:0032482]; receptor-mediated endocytosis [GO:0006898]; regulation of protein localization [GO:0032880]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P51151}; Lipid-anchor {ECO:0000250|UniProtKB:P51151}; Cytoplasmic side {ECO:0000250|UniProtKB:P51151}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P51151}. Golgi apparatus membrane {ECO:0000250|UniProtKB:P51151}. Late endosome {ECO:0000250|UniProtKB:P51151}. Cytoplasmic vesicle, phagosome membrane {ECO:0000250|UniProtKB:P51151}; Lipid-anchor {ECO:0000250|UniProtKB:P51151}; Cytoplasmic side {ECO:0000250|UniProtKB:P51151}. Cytoplasmic vesicle, phagosome {ECO:0000250|UniProtKB:P51151}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:P51151}. Melanosome {ECO:0000269|PubMed:26620560}. Note=Colocalizes with OSBPL1A at the late endosome. Recruited to phagosomes containing S.aureus or M.tuberculosis. Mainly localizes to late endosomes and partially localizes to Golgi. Colocalizes with NDE1 to membrane vesicles. {ECO:0000250|UniProtKB:P51151}.",FALSE
