feature	s__Bifidobacterium_pseudolongum	s__GGB80032_SGB42945	s__Atopobiaceae_bacterium_FL090493	s__Coriobacteriaceae_bacterium	s__Parvibacter_caecicola	s__Adlercreutzia_caecimuris	s__Adlercreutzia_mucosicola	s__Adlercreutzia_muris	s__Eggerthellaceae_bacterium	s__Enterorhabdus_sp_P55	s__Bacteria_unclassified_SGB63107	s__bacterium_D16_63	s__bacterium_D16_76	s__GGB14001_SGB21428	s__GGB30048_SGB42949	s__GGB28904_SGB41597	s__GGB28898_SGB41580	s__Bacteroides_SGB40318	s__Bacteroidales_bacterium	s__GGB27849_SGB40283	s__Barnesiella_sp_CU968	s__Duncaniella_dubosii	s__Duncaniella_muris	s__GGB27919_SGB40357	s__GGB3583_SGB21441	s__GGB46159_SGB63927	s__GGB70852_SGB95305	s__Muribaculaceae_bacterium	s__Muribaculaceae_bacterium_Isolate_013_NCI	s__Muribaculaceae_bacterium_Isolate_110_HZI	s__Muribaculum_gordoncarteri	s__Muribaculum_intestinale	s__Paramuribaculum_intestinale	s__GGB1503_SGB2082	s__GGB24146_SGB35950	s__GGB27872_SGB40306	s__GGB24149_SGB35953	s__GGB27861_SGB40295	s__GGB75879_SGB103683	s__GGB27866_SGB40300	s__GGB27885_SGB40319	s__GGB27485_SGB39778	s__GGB75725_SGB102612	s__GGB27929_SGB40368	s__GGB27860_SGB40294	s__Lactobacillus_intestinalis	s__Lactobacillus_johnsonii	s__Ligilactobacillus_murinus	s__Limosilactobacillus_reuteri	s__GGB28981_SGB41694	s__GGB28772_SGB41425	s__GGB28778_SGB41431	s__GGB30298_SGB43262	s__GGB79760_SGB63182	s__GGB28967_SGB41417	s__GGB3171_SGB4185	s__GGB28330_SGB40904	s__Clostridiaceae_bacterium	s__Clostridium_SGB40327	s__GGB24132_SGB35935	s__Clostridiales_bacterium	s__Dorea_sp_5_2	s__GGB25041_SGB36960	s__GGB27873_SGB41457	s__GGB27876_SGB40310	s__GGB28766_SGB41418	s__GGB28988_SGB41701	s__GGB30861_SGB44083	s__GGB42598_SGB59794	s__GGB42646_SGB59844	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_MD308	s__Lachnospiraceae_unclassified_SGB41402	s__GGB28849_SGB41516	s__GGB28879_SGB43526	s__GGB30461_SGB63209	s__GGB30466_SGB63211	s__GGB45650_SGB63364	s__GGB75074_SGB102167	s__Neglectibacter_sp_X4	s__Hungateiclostridiaceae_bacterium_KB18	s__Faecalibaculum_rodentium	s__Turicibacter_sp_TS3	s__GGB24148_SGB35952	s__Parasutterella_sp_NM82_D38	s__Turicimonas_muris	s__GGB28310_SGB40880	s__GGB28317_SGB40889	s__Akkermansia_muciniphila
X56_SLC_SMT_NEG_110J	0.00973466284185044	0.0093916201225072	0.0105884384827524	0.158875193308315	0.000844968382382277	0.00613337483313548	0.000507386163321274	0.0116531479652018	0.00111138795260391	0.00162009520470315	0.00202426029817326	0	0	0.00962510054586508	0.00258484230295366	0	0	0.0207212774822796	0.00443172441453969	0.0187697651394792	0.000849548156812533	0.0092164437505499	0.00163867852017976	0.26839653554156	0.0065085640460757	0.00297077637128795	0.0247744659256415	0.00301287506701223	0.00126437003309151	0.00203324370186338	0.0262216746456025	0.015985966866565	0.00700749524121804	0.0139381911881441	0.00514749031443762	0.00044538306334242	0.00101873559297642	0.000375981866206998	0.000786047822885327	0.000529404309620582	0.000985708373527459	5.25793333627496e-05	6.3588406512404e-05	0.000425919022013831	0.00274663164196099	0.000219300737141116	0.0011085696298776	0.000166192968267183	0	0.000304290781856449	0.000900542183641733	0	0	0	0.000643458307451002	0	0	4.94087202956491e-05	0.000297949555722248	0.0407716180105266	0	0	7.26598827877193e-05	0	0.00794960768507287	0.000503863259913384	0.000127352958195203	0.00268594963076009	0	0	0.000394477109098418	8.87771658788134e-05	0.00841242912028434	0	0	0	0	0	2.23704366400978e-05	0	0	0.187066170958928	0.00146103611583694	0.00388426522495368	0.001758457236048	0.00537885699575076	0.0395946159819508	0	0.0311242351006066
X55_SLC_SMT_NEG_153J	0.0292303962640382	0.00176795327252582	0.000236745860191856	0.161038097192968	0.000163948235974574	0.000389636229196716	2.76446674242841e-05	0.0044031811947457	0.000537765572145172	0.000798930888561811	0.000205108074139619	0.000127242260894552	4.929965690664e-05	0.00302094782353149	0.0032020971859034	0	0	0.0195946938518183	0.006542033755214	0.0223683754833881	0.000581997040024026	0.0041026990179923	0.00220136022514431	0.215060461575333	0.00413072763913081	0.00885481734822674	0.105536973475633	0.00468561754693047	0.00227984036433214	0.0023787468411168	0.0146492932218424	0.0174421725391235	0.00171673384704804	0.0391803263959808	0.00225695672296426	0.000105510480669351	0.00215697517577977	0.000587449182766038	0.00545728772178222	0.00146424588457292	0.000913656258372591	0.00075723351519685	0.000156345952432896	0.000584531134537919	0.00473860315949368	4.4999375307307e-05	6.32755721044726e-05	2.28068506250344e-05	5.03747273064733e-05	0	0.000526170169975541	0	0	0	0	0	0	0	0.000884706148319938	0.0228222855643463	0.000142753990949289	0	7.90944651305907e-05	0	0.00277475670196967	0	0	0.00186133081582562	0.00457173687529099	0	0.00069987083029146	0.000210483426138786	0.000280055839156567	0	0	0	0	0	0	0	0	0.18134917188479	0	0.00186340416588244	0.00128378763888662	0.0018222443277174	0.010465272807177	0	0.0724967580868139
X54_SLC_SMT_NEG_193I	0.00345621430783011	0.00745303409774355	0.00603676669352332	0.114849237417983	0.00030222774413229	0.00763235961690522	0.000107555877628029	0.0105110977751608	0.00115038454265946	0.00291554310263184	0.00152763522251579	0.000269859110015697	0.000593611174296584	0.00683934451182743	0.00400082889992584	0.00033091588381126	0	0.0197573870645211	0.00816895598897613	0.00594399851676074	0.000184024721881138	0.00564436683566928	0.00154229147715133	0.179146949458333	0.00399294212613094	0.00388581344875013	0.0307595350930873	0.00917474967872898	9.54299629183613e-05	0.0107327818419126	0.0425668570029984	0.0298330034799732	0.0265471434861131	0.0236115219718617	0.00256530462302306	0.000682928887523893	0.00273763063044175	3.19742954268476e-05	0.00217004580966836	0.00107289699012451	0.00296283088384379	0.000957552923374012	0.00102478766997558	0.000787461501863875	0.00193955484551223	0.000339295580968347	0.00178066921510236	0.000512377404209053	0.000126977058097985	0	0.00361641440053914	0.000838659808415805	0.000567091897411213	0.000385203176766195	0.00337898964775499	3.41431582204468e-05	0.0113163373796207	0.000783090914719198	0.00101519209519178	0.0278888151548565	0.000372255723119558	4.08469159461168e-05	0.000136211155749521	6.32913597041198e-05	0.00223803637209194	0.000799455970343627	0.000677473868982416	0.00296992898025921	0.000410999499387033	0.00100250753400498	0.0164253237208458	0.0023909083374832	0.0395285759831833	0.000183170321386689	0.000126779888753112	0.000156125259581658	0.000294735309027129	0.00058003935105785	0.00083208749692005	0.000728277836844602	0.000297429956740389	0.232116263927467	0.000296542694688462	0.00133207609395961	0.000969350222508892	0.000404098572316491	0.0465231913540979	0.000675535037091169	0.00834788716944806
X53_SLC_SMT_NEG_159I	0	0	0.12460343372492	0	0	0	0	0	0	0	0	0	0	0.000486659972525272	0	0.000862435394348584	0	0	0	0	0	0	0	0	0	0.0181419445454041	0	0	0	0.000227929354220697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400416433090414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082547387744793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655777393104213	0.000443538202807843	0	0.00258114593022898	0	0.0183329123827242	0	0.177316717078069
X52_SLC_SMT_NEG_103I	0.0196861563527792	0.0219223593004898	0.016217664027298	0.192314363165544	0.00198164907649048	0.0167329372595712	0.000779833390271463	0.0154579442841866	0.00205042966388984	0.00231175546656586	0.00371773983250082	0	7.04483018623822e-05	0.0025378571183107	0.00559705188512378	1.86480799047482e-05	0	7.18633323158591e-05	0	0	0	0	0	0.025593352591224	0	8.91974553709502e-05	0	0.000209070749501202	0	4.00756839145402e-05	0.0195852343593652	0.000955802534521689	0.00274465371172595	0.00453785105389447	0.00219991752393928	0	0.000112141163438039	0	0.000131041927352337	0	0.000281035155420881	8.10104934615486e-05	2.36006864919171e-05	0	4.85153298334913e-06	0.000327781697187526	0.00184631152097581	0.000441034670267582	0.000157219990741658	0.000314490518285226	0.000612910333563107	0	0	3.96713894992612e-05	0.000645304423587345	0	0	8.3486796755133e-05	0	0.00908965026511606	0.000180567993224026	0	0.000597344998574862	0	0.00131764603619648	0.000536498689075358	0.000126038783963258	0.00174003262655931	1.6525534224533e-05	0	0.00012492697432124	0	0.0184490154420252	0	5.10421699289857e-06	3.82058222438744e-05	0	0	0.000248539991792823	1.12191700239949e-05	0	0.210295104601073	5.66012181390732e-06	0.000130486022531328	0.00111271930445189	7.43396356094435e-05	0.369990590047484	0	0.0233840352221295
X51_SLC_SMT_NEG_155I	0	0	0	0.00148285819254215	0	0	0	0	0	0	0	0	0	0	0	0	0.0112128682832924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276789113294023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557551355601696	0	0	0	0	0	0	0	0	0.927220255975902	0.00156099085515368	0	0	0	0	0	0
X50_SLC_SMT_NEG_191J	0.0350449439179958	0.00636213448493188	0.0178147224117934	0.244877412682253	0.00022164294229452	0.00578596228216402	1.95165125856644e-05	0.00792830354268212	0.000970728960391424	0.00172851660830359	0.00220996535508244	0.00124967835046933	0	0.0043342818109832	0.0040451390831217	0	0	0.00230903962597909	0.000373424228072204	0.00456823134401645	0.000137361442083817	0.00768639823381777	0.00105724802255462	0.0448929513069226	0.00137523043780386	0.000465288577121924	0.0328455448276891	0.00186736975835574	0.000248120758732396	0.00348525135900811	0.01487941405711	0.0153979068851024	0.00786590042600693	0.0125748495550359	0.000565357319997464	0.000280814025038318	0.000412332944246172	0	0	0	0	3.35634292874484e-05	1.23065907387311e-05	6.31489706593474e-05	0.000326684045064498	0.00144409762234181	0.00367183916404685	0.00121275857825314	0.00127988543682803	0	0.000270869305249445	1.31767537202575e-05	0	0	0	2.31214735091311e-05	3.18231033243955e-05	0	6.66296225854531e-05	0.0119458460283897	0.000145565835909637	0	0.00261658008545	0	0.00125999599725029	0	0.000756544557938559	0.00249811361096505	0.000853256957885355	0	0.00188017358508391	0.000205607081634962	0.00490684905282759	0	0	0	0	4.0400424142299e-05	0	0.000185220406067771	0	0.432657589623679	0.000465537195116645	0.000161477387571835	0.00223482715455462	0.000443658811581123	0.042270280080602	0	0.000141587947994088
X49_SLC_SMT_NEG_156J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X48_SLC_SMT_NEG_144J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X47_SLC_SMT_NEG_160J	0.0201896298361736	0.000899465604997431	0	0.055321632035367	0	0.00303682074887258	0.000645366571585657	0	0.0004902087547236	0.000140541500780849	0	0	0	0.00285692762787309	0.00651325531218765	0	0	0.037809036706067	0.0183153683817602	0.024250717042737	0	0.00595558663708924	0.00634010818322564	0.0732468572109595	0.0246071302887172	0.0412337519970947	0.157672947560031	0.0014537612840771	0.00130310079524003	0.000876978964872495	0.00865061045606279	0.0227002632061227	0.00663018584083731	0.0379304645627417	0.00284455997580438	0	0.00900140204201179	0.000991660829509668	0.0547043737639375	0	0.0010861047180344	0	0	0.00279846236354826	0.0139282248933852	0	0	0	0	0	0.00030806696971162	0	0	0	0	0	0	0	0	0.0232219532570212	0	0	0	4.04759522248844e-05	0.000400262194223857	0	0	0	0	0	0	0	0.0127892765710572	0	0	0	0	0	0	0	0	0.0572060124778366	0	0.00106024508189072	0	0.00257809329032389	0.0368735924768697	0	0.221096516032412
X46_SLC_SMT_NEG_192I	0.0243680694597099	0.00518301694069694	0.00530804053434841	0.0832669271931778	0	0.00703105986627331	0	0.00784674777825184	0.000935856220439658	0.000949208254713116	0.00144384043347986	0.000680346837297572	0	0.0136130058524394	0.0028142446784557	0	0	0.0495281573160955	0.0031444040713994	0.00995879683605341	0	0.00550407267390873	0	0.125516405098292	0.00276022963071308	0.00255266618882568	0.0372327544821869	0.00650183378052533	0	0.0129423695855225	0.0730210616202451	0.0369074503744335	0.0283148094088144	0.0414762737385514	0.00408268793443423	0.000353221997597848	0.00485649901164601	0	0.00980706917385502	0.000583848044139398	0.000980767608450381	0.000155976036739943	0	0.00304001543980691	0.00141895709687933	0.00107423184836459	0.00293926827210718	0.000421802900911519	0	0	0	0	0	0	0.000109850827431633	0	0	0	0.000233053689136724	0.0337308800386481	0	0	0	0	0.00427629243139937	0	0	0.00284701785349056	0.00678465414286313	0	0.000388422815227874	0	0	0	0	0	0	0	0	0	0	0.297213248373935	0	0.00267465522923319	0.00391335986342083	0.00179099332458977	0.0204170811360639	0	0.00710449605477733
X45_SLC_SMT_NEG_158I	0	0	0.0315801458095249	0	0	0	0	0	0	0	0	0	0	0.0215288844424585	0	0.0054573122909969	0.000115060173999542	0	0	0	0	0	0	0	0	0.00780075026922433	0	0	0	0.000361437233933645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291851916292872	8.83684104846126e-05	0	0	0	0	0	0	0	0	0	0	0	0.000151802539825649	0.00426436621011668	0	0	0	0	0	0.00957498364442968	0	0	0	0.00186540277321931	0	0.000224079002347557	0	0	0.000266368421908248	0	0	2.48793598194714e-05	0.00197370762435396	0.655981393534134	0.000388897895986042	0.00154812228386592	0.0040148037133845	0	0.0816886044403671	0	0.170808778009326
X44_SLC_SMT_NEG_110I	0.0393397117492412	0.0152366173079341	0.0130434001939752	0.10684005510245	0.00140286346917876	0.0172865713443634	0.000680246279490494	0.0128567528511458	0.00222482112619916	0.00281497380366226	0.00365476017700654	0	0.000212456230580593	0.00159761765282321	0.00530969572778039	6.17513265214126e-06	0	0.00192198628746877	0.000172650375484483	0.000167963608138242	0	0.000107098967330983	0	0.0531129809553526	0.000420289028508814	0.00139288825489453	0.000431942612180547	0.000428807544834076	0	0.00118803218757811	0.00554932254203041	0.00106433953045368	0.00434365164221003	0.0190676696053226	0.00365488684639427	0	0.000273352538734786	0	0.000480900330540601	0	0.00147462167733133	0.000262933981593481	0.000195197526501532	0.000577897414199619	0.000147443167324973	0.00124370338348818	0.00559425850732983	0.000702603426425939	0.000894602550887131	0.000378646467290528	0.000880447246807607	3.36623897909034e-05	3.08756632607063e-05	5.82679183586662e-06	0.000582299175423453	0	0	0.000348720824437844	1.97920918337861e-05	0.0518081595922816	0.000108238991820609	0	0.000258753891798186	4.59493204013178e-05	0.00253544613227533	0.000435331018302491	0.000231076630577819	0.00253389443227556	0.000154156644874993	0	0.000220056393844767	0.000313506734647171	0.0117406688758019	0	0.000121412608145177	0.00118084369982408	7.29298999891349e-05	2.81522714243773e-05	0.00100106817127943	9.31970020269319e-05	1.73853734667977e-05	0.208797131977057	0.000222083104048547	0.000416425612182859	0.00265717541388985	0.000354927624436919	0.31466480952455	0.000264834022409525	0.070063371744664
X43_SLC_SMT_NEG_153I	0.0302974138556819	0.00114307273411874	0.000210419657117775	0.231526860465182	0.00014414500704887	0.000277825595665808	0	0.00361248693597492	0.000648134024500315	0.000707432395614598	0.000187605339455364	1.2444173270406e-05	0	0.000181571800900015	0.00192658427995468	0	0	0.00194543908794014	0	0.000515207628202796	0	0	0	0.0572443283323469	0	0.00190706955368973	0.00438242302006133	1.58380387077895e-05	0	2.1023110903792e-05	0.00195448939577317	0.00705490350392095	9.88934678837571e-05	0.00500444313550177	0.000836493556275097	0	0.000203443378163153	0	0.000223335200587818	0	0	4.79854863230051e-05	0	0	7.88130973792383e-05	0.000157437646678622	0.000301488379687565	1.77235195063359e-05	5.89212749545741e-05	0	1.83834377858271e-05	0	0	0	0	0	0	0	0	0.00316534516459965	0	0	1.98918224246642e-05	0	0	0	0	0.0011080970653057	0.000103512895840196	0	0.000129343982780281	0.00010511555451896	0.00247742749525	0	0	0	0	0	0	0	0	0.615621076432301	0	0	0.00179233804709818	0.00319966091513319	0.00365368469142316	0	0.0156604264165664
X42_SLC_SMT_NEG_109J	0.0282726672693925	0.00525007922559203	0.0158493199020898	0.176421601591103	0.000267726602912564	0.00991147412357351	0.000290780026280172	0.0108134438796741	0.00118734264029141	0.00212690664781084	0.00288748694522265	0.00114229530112776	0.000129552201682308	0.00223618206665793	0.00424975793905464	0	0	0.00050593313279656	0.000773732805196819	0.000608011207105745	0	0.00541086863326373	0.000927288333586763	0.0406165150340836	0.000475682364891046	0.000486496649069829	0.0139978486881433	0.00103857316334545	0	0.00263682206768675	0.0183538861970496	0.004624677480415	0.00980680208245117	0.00373772350403559	0.000340211534705486	8.24954516070647e-05	3.64616743595441e-05	0	9.45519170766535e-05	5.85651943871235e-05	0	0.000271818494223455	6.08668832494995e-05	0	0.000237841182445523	0.00470256955429731	0.0101834387567724	0.00100229416270514	0.00123622612755901	0	0.000757876726367117	0.000117970687882733	0.000308608981277624	0	0.0015816986653785	0.000142047084078064	0.000101749261614559	0	0	0.0153296497056067	0.000404804961827404	0	0.00303337017740468	5.2975378578496e-06	0.000419163116159368	0.00049270755552386	0.00173404854722149	0.00385901885360842	0.00579598136815747	8.79025936964561e-05	0.00337599300520408	0.00160062366269137	0.000139489652008757	0.000169996163121201	0.000186436797852459	0	4.14669342666158e-05	2.29072843922186e-05	0.000253733796019072	0.00027572771181511	9.46615213081952e-05	0.513758363442225	4.02247529758097e-05	2.79125442992903e-05	0.000218258559743403	0	0.0605002570949925	0.000197762568445102	0.00157947004600382
X41_SLC_SMT_NEG_75J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X40_SLC_SMT_NEG_90J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X39_SLC_SMT_NEG_152J	0.000180852531024666	0	0	0.0333085257439458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921610619730014	0	0.000751600566584524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956542914961145	0	0	0	0	0	0	0
X38_SLC_SMT_NEG_191I	0.037096251856445	0.00854016485125348	0.0157916565574174	0.211266233950123	0.000393149836088567	0.0110201216001668	0.000243727112018832	0.0134292579639894	0.00163126330443588	0.00285164865297832	0.00333947125353141	0.0016817769341137	0.000202054518711248	0.00564481753413273	0.00468151294629333	0	0	0.00363361990109919	0.00157826313327895	0.00643318932420914	0.000100750976969054	0.00362500910005111	0.000205415954414511	0.0846366225841235	0.00168384905201297	0.000908784863556332	0.0322574421380647	0.00294475581725228	0.000108717119115145	0.00361022799236963	0.022088132147339	0.00917764041119844	0.0105503494488696	0.0131861755108726	0.00104987306896455	0.000220749626869125	0.000971823294758633	0	0.000580285105925055	0.000273335374446209	0.000386841388261894	0.000137220251996244	0.00010406636560789	7.05901497685375e-05	0.000441453206673822	0.00151177117224452	0.00279961547017437	0.000841049631782347	0.000423356710353512	0	0.00103329612577037	0.000194042329500729	0.000144035217531628	1.7589978611599e-05	0.000113920437395539	9.35676349182441e-05	0.000450662619559476	6.87482671914067e-05	3.55943808030525e-05	0.0254646712877352	0.000566655174854288	0	0.0013980349231067	0	0.00193287157644105	1.15117661070674e-05	0.000575542258288944	0.00412922445554066	0.00103559847899179	4.64614880081242e-05	0.00275485772355009	0.000710966674772485	0.00584360271126957	1.16959543647805e-05	1.47811076814746e-05	2.08132731215779e-05	6.04597955943182e-05	0.000200811247971684	0.000220335203289271	0.000774880000198923	0.000243681064954403	0.371634943846296	4.78889470054005e-06	0.000404615555131206	0.00115426176402344	2.01225671551539e-05	0.052840019466857	0.00043537499416929	0.000982874590221418
X37_SLC_SMT_NEG_156I	0	0	0.0342620332418516	0	0	0	0	0	0	0	0	0	0	0.0137607102247579	0	0.015052460922612	0.0015005231514469	0	0	0	0	0	0	0	0	0.0239977504026043	0	0	0	0.00270190473036823	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107809699258168	0	0	0.00947701609876382	0.00376891996238006	0.0014833068448473	0	0	0	0	0	0.00113693586417878	0	0	0	0	0	5.98283145051143e-05	0.000340500286080926	0	0	0	0.000600393956588258	0.000105474613995235	0.0034643034724301	0.00021068537654833	0	0	0.000216490108275397	0	0.000611541680018649	0	0	0.000652900393574004	0	0	0.000147888733319147	0.00166886037153185	0.810681115347539	0.00293501747949841	0.000359365664193895	0.0157721816939078	0	0.00454286220503553	0	0.0494109318665656
X36_SLC_SMT_NEG_144I	0.130826581647466	0.00716746919971295	0.00473412326688469	0.250758434814048	0.000345116600108465	0.00500583411395421	0	0.0172196749330309	0.000883060252975946	0.000662842993859116	0.00184829112502534	0	0	0.00162150021638263	0.00732414118007965	0	0	0.003890504911064	0	0	0	0.00438024180074173	0	0.0507639128553194	0	0.00757393986206292	0.00932910428547169	0	0	0.00198962458983166	0.0232060784345949	0.0130541723501345	0.00363194136304623	0.0292023424104477	0	0	0	0	0.00426848975880184	0	0	0	0	0	0	0.00114600623401097	0.00256043649032852	0	0	0	0.000628879137975426	0	0	0	0	0	0	0	0	0.00337885585630002	0	0	0	0	0	0	0	0.00255495844905696	0.011510460319808	0.000413044311875846	0	0	0	0	0	0	0	0	0	0	0	0.304011569623166	0	0	0	0	0.0873835231474634	0	0.00672484346497066
X35_SLC_SMT_NEG_160I	0.0721305534554233	0.00291596599461388	0.000101623591006319	0.128180932643434	0	0.00901911183592773	0.00286961519186367	0.00394736202639036	0.00232167471615936	0.003684634941005	0.000197371728142895	1.66833875313729e-05	0	0.00350496211093887	0.00915468249373702	0	0.000666972818917279	0.0174835373046711	0.00617981688749064	0.017609025393494	0.000144710252717778	0.00409577163895205	0.00361884436495737	0.0825928508492823	0.0095009715897143	0.0216329859295936	0.0754770233848142	0.00224369801356708	0.00062388615720582	0.000944714953080874	0.0130435075908325	0.013862806991558	0.00533201065502679	0.0341019321611392	0.00327139468549965	0.000475186398774018	0.00355167559602671	0.000236251274737746	0.0360652041912441	0.000430576471244477	0.00142824304562058	0	0	0.00202304207934779	0.00500675713463254	0	0.000266716591099384	0.000168574750534394	0	0	0.00060742037907703	0.000158564718015571	0	0	7.79767025922865e-05	2.05278203103415e-05	0	0	0.000604011165103228	0.0308084863895111	3.5325259685994e-05	1.68284604664283e-05	0	0.000159580228560958	0.00236577688841621	0	0	0.000696132478863417	0	0	0.0001044525132399	0.000233857571309332	0.00599194743659388	0	0	0.000138181970640284	0	0	0	0	0	0.151833116219597	0	0.00156279819288448	0	0.00111292702127763	0.039390783617987	0.000331346583666572	0.163626095110251
X34_SLC_SMT_NEG_143J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X33_SLC_SMT_NEG_16J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X32_SLC_SMT_NEG_89J	0	0	0	0.248213889992839	0	0	0	0.00219589428206711	0	0	0	0	0	0.00220413575351773	0	0	0	0	0	0	0	0	0	0.171599339949709	0	0	0.00130856252254958	0	0	0	0.0187411060787262	0.0326206597206324	0	0.012693697472066	0.00052653845379007	0	0	0	0	0	0	0	0	0	0	0	0.000158419395662056	0.00404198388700759	0.00281583607896429	0	0.000396506348680174	0	0	0	0	0	0	0	0	0	0	0	0	6.50160525549477e-05	0	0	0	0	0.00899693966693467	0	0.000937696307271359	0	0	0	6.22688954047387e-05	0	0	0	0	0	0	0.465378494154965	0.00909675304339226	0	0	0	0.0179462619432657	0	0
X31_SLC_SMT_NEG_194J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X30_SLC_SMT_NEG_109I	0.0337311999847067	0.0112724082800652	0.012373648451395	0.190721070303762	0.00066755694596307	0.0166089998471686	0.000659930628987102	0.0211669952931388	0.00197704641284996	0.00349763233363164	0.00419081370463396	0.00202321105161115	0.000172354763656878	0.00279041853939354	0.00657327512792638	0	0	0.00482237443447046	0.000172151395204185	0.00133165662823037	0	0.00154519350355747	9.98539102720084e-05	0.0559340524916347	0.000216078980985761	0.000412736274739391	0.00645837195215513	0.00271079979016443	0	0.00462622556184857	0.0443911641694885	0.0038854559729162	0.0143378826517253	0.023901487508042	0.000596886408652433	0	0.000140832653489543	0	0.000828523076269169	0.000174591816636495	0.00022370529796173	0.000308306574281802	3.40642158259906e-05	0	8.4092855188341e-05	0.00153309308062227	0.00379394016920459	0.000511268290068898	0.000856486238514385	0	0.000428700698275751	9.96505418193159e-06	0.000204792031861329	4.34191646498448e-05	0.00120302608190237	0	0.000159339182684559	0	0	0.0283935915753398	6.75183262939038e-05	0	0.000596377987520702	0	0.00144106885577892	0.000442936489964224	0.000552653770191818	0.00487118286311666	0.00597852408802722	0	0.00210771064370488	0.00134446884074999	0	0	0.000361385740434539	0.000380095638082248	0.000217807612833648	0	0.000777680963096049	0.000457375650105391	7.42294852327557e-06	0.387487877969167	0	5.9586956638897e-05	0.000867163082280741	0	0.0750034038794769	0.00151824718357572	0.0026588391505015
X29_SLC_SMT_NEG_75I	0.0487516869095816	0	0	0.507085020242915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444163292847503	0	0	0	0	0	0	0
